_step,S_CU_mean,beta_ce_std,cu_multiplier_mean,ce_offset_mean,beta_cu_std,S_CE_std,G_cont_std,S_CE_min,S_CU_max,G_cont_mean,S_CU_min,beta_cu_mean,G_cont_min,S_CE_mean,cu_multiplier_std,G_cont_max,ce_offset_std,S_CU_std,beta_ce_mean,S_CE_max
76,0.4941868782043457,0.23362767696380615,1.0810918807983398,1.0320056676864624,0.15373949706554413,0.00616361852735281,0.01140855997800827,0.45780348777770996,0.5626676082611084,0.7555513381958008,0.41589611768722534,-0.6110539436340332,0.6970977783203125,0.5164850354194641,0.1314358115196228,0.7925824522972107,0.15750646591186523,0.022552674636244774,-0.14368978142738342,0.5834019184112549
77,0.49417755007743835,0.23503251373767853,1.0811474323272705,1.0317832231521606,0.1545022875070572,0.0061790356412529945,0.011339271441102028,0.45988309383392334,0.55876225233078,0.7549934387207031,0.4161054790019989,-0.6109273433685303,0.6960877180099487,0.515393853187561,0.13130411505699158,0.7913839221000671,0.15740439295768738,0.022295041009783745,-0.14353889226913452,0.5824140310287476
78,0.49421024322509766,0.2364688366651535,1.0811967849731445,1.0315684080123901,0.15527020394802094,0.006261597387492657,0.011282186023890972,0.4593377113342285,0.5613358616828918,0.754802405834198,0.41446608304977417,-0.6107790470123291,0.7008411884307861,0.5149392485618591,0.13117089867591858,0.7925255298614502,0.15730020403862,0.022526873275637627,-0.1433594822883606,0.5837292671203613
79,0.49415668845176697,0.23790110647678375,1.0812753438949585,1.0313498973846436,0.15604475140571594,0.006623045541346073,0.011464478448033333,0.45273444056510925,0.5556188821792603,0.7554725408554077,0.4161064028739929,-0.6106275916099548,0.6885485053062439,0.5163410902023315,0.1310199350118637,0.7917076349258423,0.1571926772594452,0.02249469980597496,-0.14318987727165222,0.5843496322631836
80,0.4941302537918091,0.23936296999454498,1.0813488960266113,1.0311323404312134,0.15682083368301392,0.006665523163974285,0.01146074291318655,0.4509807527065277,0.557466447353363,0.7555150985717773,0.4164099395275116,-0.6104773879051208,0.6876373291015625,0.5164322853088379,0.13086171448230743,0.7945372462272644,0.15707506239414215,0.022580061107873917,-0.14303182065486908,0.5825003385543823
81,0.494165301322937,0.24082894623279572,1.081419825553894,1.0309070348739624,0.15760087966918945,0.006543976254761219,0.011314570903778076,0.46142858266830444,0.5654051303863525,0.7545090913772583,0.4155759811401367,-0.6103241443634033,0.7030286192893982,0.5144052505493164,0.13070502877235413,0.7915143966674805,0.15696404874324799,0.022321797907352448,-0.1428445428609848,0.5814629197120667
82,0.49414023756980896,0.24224534630775452,1.0814831256866455,1.0306854248046875,0.15838637948036194,0.006375351455062628,0.011460471898317337,0.45110854506492615,0.5651086568832397,0.7561160922050476,0.4158620834350586,-0.6101590394973755,0.6993308067321777,0.5176311731338501,0.13054023683071136,0.7952908277511597,0.15683959424495697,0.022557184100151062,-0.1426815688610077,0.57944655418396
83,0.4941447973251343,0.2436395287513733,1.0815401077270508,1.0304663181304932,0.15916982293128967,0.006619303487241268,0.01144012063741684,0.46383291482925415,0.5612651109695435,0.7559849619865417,0.4161302447319031,-0.609977126121521,0.7019509077072144,0.5173603892326355,0.1303737312555313,0.793745756149292,0.1567150503396988,0.02242301218211651,-0.14250361919403076,0.5808074474334717
84,0.49413323402404785,0.2450585812330246,1.0815926790237427,1.0302417278289795,0.1599591076374054,0.0066191647201776505,0.011509395204484463,0.4448617398738861,0.5563676357269287,0.7558397054672241,0.4154474139213562,-0.6097759008407593,0.6865558624267578,0.517085075378418,0.13021408021450043,0.7939807772636414,0.15660373866558075,0.0225466750562191,-0.14227180182933807,0.5830270051956177
85,0.4941368103027344,0.24649295210838318,1.081639289855957,1.0300219058990479,0.16074448823928833,0.006643991451710463,0.01149930339306593,0.4537278115749359,0.5604104995727539,0.7551645636558533,0.4160808026790619,-0.6095594167709351,0.6919071674346924,0.5157527923583984,0.13005082309246063,0.7944560050964355,0.1564846783876419,0.022400325164198875,-0.1420448273420334,0.5790904760360718
86,0.4941125810146332,0.24794873595237732,1.0816807746887207,1.02980375289917,0.16152793169021606,0.006544209085404873,0.01151110976934433,0.45432719588279724,0.5758862495422363,0.7558865547180176,0.41481542587280273,-0.6093379855155945,0.6972371339797974,0.5172111988067627,0.12989088892936707,0.7960850596427917,0.1563677042722702,0.022444162517786026,-0.1417895257472992,0.5846011638641357
87,0.4940902888774872,0.24946022033691406,1.0817188024520874,1.0295848846435547,0.1623087227344513,0.006510104984045029,0.011488636955618858,0.46136385202407837,0.566119909286499,0.7557271718978882,0.41638264060020447,-0.6091077923774719,0.6956142783164978,0.5169022083282471,0.1297343522310257,0.7955722808837891,0.15625931322574615,0.02259477786719799,-0.14148586988449097,0.5838161706924438
88,0.49412092566490173,0.25100088119506836,1.0817506313323975,1.0293715000152588,0.1630859673023224,0.006761984899640083,0.011603406630456448,0.44784265756607056,0.5585235357284546,0.7558709383010864,0.4154207706451416,-0.6088607311248779,0.686378002166748,0.5171701908111572,0.12958145141601562,0.7953497171401978,0.15614989399909973,0.02263191156089306,-0.14116552472114563,0.5895978212356567
89,0.49409517645835876,0.2524746060371399,1.0817784070968628,1.0291619300842285,0.1638655811548233,0.006818786263465881,0.011613241396844387,0.44584330916404724,0.5601205229759216,0.7551640272140503,0.416635125875473,-0.6085898876190186,0.6894471645355225,0.5158051252365112,0.12942425906658173,0.7953710556030273,0.15603014826774597,0.0223318450152874,-0.1408747434616089,0.5859870314598083
90,0.49409031867980957,0.25399118661880493,1.0818043947219849,1.0289524793624878,0.1646295189857483,0.006788489408791065,0.011519583873450756,0.44521117210388184,0.5642983913421631,0.7557017207145691,0.4153195023536682,-0.6083211898803711,0.6813825368881226,0.5168375968933105,0.12927080690860748,0.7970679998397827,0.1559150218963623,0.022585492581129074,-0.14056462049484253,0.5851081609725952
91,0.4940979480743408,0.25554773211479187,1.0818302631378174,1.0287449359893799,0.1653827428817749,0.006660479120910168,0.011502444744110107,0.46305519342422485,0.5609220266342163,0.7550787925720215,0.41599905490875244,-0.6080480217933655,0.7111066579818726,0.5156182050704956,0.12911878526210785,0.7945221662521362,0.15580008924007416,0.022415954619646072,-0.1402403563261032,0.585458517074585
92,0.49407657980918884,0.2571243643760681,1.0818555355072021,1.0285325050354004,0.16614802181720734,0.007247881963849068,0.011656584218144417,0.4464810788631439,0.574967086315155,0.7556664943695068,0.41428738832473755,-0.607764482498169,0.6856942176818848,0.5167921781539917,0.12897223234176636,0.7971607446670532,0.1556946188211441,0.022540247067809105,-0.13988298177719116,0.5844801664352417
93,0.49410805106163025,0.2586912512779236,1.081876516342163,1.0283231735229492,0.16691602766513824,0.006817101966589689,0.011428291909396648,0.45689281821250916,0.5712614059448242,0.7552637457847595,0.41402149200439453,-0.607479453086853,0.6979273557662964,0.5159554481506348,0.12882423400878906,0.7945055365562439,0.15558362007141113,0.02237274870276451,-0.13953053951263428,0.5860363245010376
94,0.49407529830932617,0.260273277759552,1.081895351409912,1.028106927871704,0.16769570112228394,0.00686525646597147,0.011637329123914242,0.469069242477417,0.5628640055656433,0.7554339170455933,0.41632258892059326,-0.6071909666061401,0.7086143493652344,0.5163487195968628,0.12868426740169525,0.7979392409324646,0.1554878056049347,0.022421820089221,-0.1391230672597885,0.5878698229789734
95,0.4940330684185028,0.2618132531642914,1.0819032192230225,1.0279035568237305,0.16848132014274597,0.006898512132465839,0.011628322303295135,0.4458606243133545,0.5539413690567017,0.7560665011405945,0.41609829664230347,-0.6068889498710632,0.6866967678070068,0.517624020576477,0.12853719294071198,0.7953534126281738,0.15538139641284943,0.0226127989590168,-0.13871362805366516,0.582304835319519
96,0.4940553605556488,0.26345595717430115,1.0819065570831299,1.0277090072631836,0.16925513744354248,0.006829169578850269,0.011539462953805923,0.4460935592651367,0.5589613914489746,0.7555078268051147,0.41588348150253296,-0.6065771579742432,0.68541419506073,0.5165009498596191,0.1283959448337555,0.7934829592704773,0.15527848899364471,0.022476769983768463,-0.13828076422214508,0.5846652984619141
97,0.4940750002861023,0.26506704092025757,1.0819048881530762,1.0275181531906128,0.17002342641353607,0.007262364029884338,0.01169496402144432,0.44312965869903564,0.5590376257896423,0.7561599612236023,0.41619762778282166,-0.6062697172164917,0.6896456480026245,0.5177814960479736,0.12824943661689758,0.795538604259491,0.1551690250635147,0.022377802059054375,-0.13787731528282166,0.5868209600448608
98,0.4940084218978882,0.26657557487487793,1.0818960666656494,1.0273377895355225,0.1708008348941803,0.00716812489554286,0.011734087020158768,0.4603920876979828,0.5665501952171326,0.756140947341919,0.4149249494075775,-0.6059658527374268,0.698615312576294,0.5177965760231018,0.12809084355831146,0.8002042770385742,0.15503832697868347,0.022587280720472336,-0.13754165172576904,0.585586428642273
99,0.49400389194488525,0.26806843280792236,1.0818860530853271,1.027157187461853,0.17158493399620056,0.006721047218888998,0.011503043584525585,0.4497236907482147,0.5739083290100098,0.7551076412200928,0.4156004786491394,-0.605649471282959,0.6957239508628845,0.5157356262207031,0.12793536484241486,0.7957450151443481,0.15491169691085815,0.022589057683944702,-0.13720355927944183,0.5892192125320435
100,0.49401843547821045,0.2696315050125122,1.0818791389465332,1.0269699096679688,0.17236067354679108,0.007071027532219887,0.01166047714650631,0.4502961337566376,0.5695054531097412,0.7557129859924316,0.41426658630371094,-0.6053248643875122,0.6905782222747803,0.5169311761856079,0.12778472900390625,0.7997267246246338,0.15479174256324768,0.022564155980944633,-0.1368514597415924,0.5858322978019714
101,0.4940147399902344,0.27124881744384766,1.081871509552002,1.026787281036377,0.17312899231910706,0.007066474296152592,0.011633293703198433,0.46590766310691833,0.5555418729782104,0.7559205293655396,0.4159773290157318,-0.6050009727478027,0.7041806578636169,0.5173370838165283,0.12763015925884247,0.7967685461044312,0.15466861426830292,0.022635329514741898,-0.1364990919828415,0.5892927646636963
102,0.49399325251579285,0.27286362648010254,1.0818666219711304,1.026598572731018,0.17391447722911835,0.007084209471940994,0.011729972437024117,0.4519657790660858,0.5597642660140991,0.7564012408256531,0.41588887572288513,-0.6046784520149231,0.6970466375350952,0.518324613571167,0.12747806310653687,0.7948631644248962,0.1545558124780655,0.022730808705091476,-0.13612434267997742,0.5891903638839722
103,0.493964284658432,0.2744435966014862,1.0818603038787842,1.0264127254486084,0.17472368478775024,0.007163857575505972,0.011761926114559174,0.4440639913082123,0.5521999597549438,0.7560345530509949,0.4156475067138672,-0.6043536067008972,0.6820749640464783,0.5176315307617188,0.1273225098848343,0.7952430248260498,0.15443873405456543,0.02260315790772438,-0.13576379418373108,0.5891260504722595
104,0.49396929144859314,0.2761109471321106,1.0818527936935425,1.0262258052825928,0.17553012073040009,0.007280701771378517,0.011711550876498222,0.455156147480011,0.5714414119720459,0.7555879354476929,0.41589483618736267,-0.6040202379226685,0.7015935778617859,0.5167349576950073,0.127176433801651,0.7980214953422546,0.15433725714683533,0.022580070421099663,-0.1353449523448944,0.5881438255310059
105,0.49396687746047974,0.27786684036254883,1.081841230392456,1.0260475873947144,0.1763327270746231,0.0073783742263913155,0.011811899021267891,0.46106910705566406,0.5600053668022156,0.7557981014251709,0.4145694673061371,-0.603665292263031,0.7038345336914062,0.5171545743942261,0.12703152000904083,0.796886682510376,0.1542346477508545,0.022608211264014244,-0.1349058449268341,0.5851053595542908
106,0.4939967095851898,0.2796286940574646,1.0818169116973877,1.0258867740631104,0.1771387904882431,0.007163019385188818,0.011724324896931648,0.461397647857666,0.5672391653060913,0.7557669878005981,0.41535550355911255,-0.6032965183258057,0.7004188299179077,0.5170713663101196,0.12687954306602478,0.7983464002609253,0.15411671996116638,0.022553272545337677,-0.13447055220603943,0.5848270654678345
107,0.49394774436950684,0.28140127658843994,1.0817887783050537,1.02572762966156,0.1779574602842331,0.007276392541825771,0.011873150244355202,0.45928940176963806,0.5642094612121582,0.7570151090621948,0.41605672240257263,-0.6029233932495117,0.698839545249939,0.5195958614349365,0.1267310380935669,0.7985579967498779,0.15400533378124237,0.022693119943141937,-0.13401344418525696,0.5856083035469055
108,0.4939352869987488,0.2831588387489319,1.0817592144012451,1.025570273399353,0.1787850707769394,0.007394540123641491,0.01183261163532734,0.4624752998352051,0.5571982264518738,0.7564675211906433,0.415558785200119,-0.6025387048721313,0.7069425582885742,0.5185168981552124,0.12657898664474487,0.7981520891189575,0.15388838946819305,0.022560108453035355,-0.13356998562812805,0.5939966440200806
109,0.49404484033584595,0.2849229872226715,1.081735372543335,1.02540922164917,0.17960543930530548,0.007262054830789566,0.011601085774600506,0.4266746938228607,0.5589601993560791,0.7560182809829712,0.41597604751586914,-0.6021546721458435,0.675226628780365,0.5175206661224365,0.12642298638820648,0.7952322363853455,0.15376873314380646,0.02223152667284012,-0.1331532597541809,0.5894306302070618
110,0.49395036697387695,0.28671205043792725,1.0817159414291382,1.02523934841156,0.18041490018367767,0.007297638803720474,0.011853485368192196,0.45509132742881775,0.5565916895866394,0.7558530569076538,0.41533273458480835,-0.601775586605072,0.6974455714225769,0.5172943472862244,0.12626789510250092,0.7969836592674255,0.15365475416183472,0.022593993693590164,-0.13273772597312927,0.5880905389785767
111,0.49387606978416443,0.28848135471343994,1.0816850662231445,1.0250848531723022,0.18122810125350952,0.007311949506402016,0.011793575249612331,0.4563911557197571,0.5590283870697021,0.7556955814361572,0.4152841567993164,-0.6013885736465454,0.6989707350730896,0.5170257687568665,0.12611129879951477,0.7967156171798706,0.15353427827358246,0.02265286073088646,-0.13231323659420013,0.5871336460113525
112,0.4938739538192749,0.29028981924057007,1.0816552639007568,1.0249236822128296,0.18203647434711456,0.007199652027338743,0.011796860955655575,0.4621000289916992,0.5670636892318726,0.756270170211792,0.4157441258430481,-0.6010020971298218,0.7003160715103149,0.5181722640991211,0.1259617805480957,0.7984964847564697,0.15343229472637177,0.022656533867120743,-0.13184592127799988,0.588411808013916
113,0.49388036131858826,0.29208317399024963,1.0816210508346558,1.0247689485549927,0.18284456431865692,0.007487360388040543,0.011790033429861069,0.4463937282562256,0.5653404593467712,0.7560767531394958,0.4154226779937744,-0.6006091833114624,0.7082573771476746,0.5177730321884155,0.1258089691400528,0.7988788485527039,0.15332099795341492,0.022638872265815735,-0.13139532506465912,0.5898594260215759
114,0.4938943386077881,0.2938966155052185,1.081585168838501,1.0246100425720215,0.1836506426334381,0.007075530476868153,0.011699322611093521,0.4575846195220947,0.5665165781974792,0.7552396655082703,0.41574525833129883,-0.6002143621444702,0.700676441192627,0.5161144733428955,0.1256629228591919,0.799283504486084,0.15322254598140717,0.022574860602617264,-0.13091035187244415,0.5860065221786499
