_step,train/loss,train/lm_loss,train/perplexity,val/loss,lr
711,2.0636000633239746,2.0636000633239746,7.874266624450684,,1.3710979476476705e-08
712,2.4939382076263428,2.4939382076263428,12.108869552612305,,1.2146000095831777e-08
713,2.3667502403259277,2.3667502403259277,10.662684440612793,,1.0675719032370303e-08
714,2.502333641052246,2.502333641052246,12.210956573486328,,9.300164200530815e-09
715,2.4155702590942383,2.4155702590942383,11.19615364074707,,8.019361716299912e-09
716,2.505317211151123,2.505317211151123,12.247444152832031,,6.833335896716531e-09
717,2.4098408222198486,2.4098408222198486,11.13218879699707,,5.7421092594101004e-09
718,2.2161574363708496,2.2161574363708496,9.172019004821777,,4.745702522174211e-09
719,2.0202693939208984,2.0202693939208984,7.540356636047363,,3.844134602570826e-09
720,2.7236409187316895,2.7236409187316895,15.23569393157959,,3.037422617573893e-09
721,2.150540351867676,2.150540351867676,8.589498519897461,,2.3255818832423894e-09
722,2.610578775405884,2.610578775405884,13.606925010681152,,1.7086259144305507e-09
723,2.323105573654175,2.323105573654175,10.207324981689453,,1.1865664245314101e-09
724,2.4745593070983887,2.4745593070983887,11.876471519470215,,7.594133252530888e-10
725,2.159205436706543,2.159205436706543,8.664250373840332,,4.2717472643227785e-10
726,2.1517255306243896,2.1517255306243896,8.599684715270996,,1.8985693587880715e-10
727,2.215998411178589,2.215998411178589,9.170560836791992,,4.746445925740695e-11
728,2.2517218589782715,2.2517218589782715,9.5040864944458,,0.0
