_step,extra/router_stats/stt/layer_5/m_cu_pos,extra/router_stats/stt/layer_11/causal_router_accuracy,extra/router_stats/stt/layer_23/o_ce_pos,extra/router_stats/stt/layer_3/causal_router_accuracy,extra/router_stats/stt/layer_7/S_CU_mean,extra/val_router_stats/stt/layer_1/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_19/o_ce_pos,extra/router_stats/stt/layer_23/S_CU_mean,extra/router_stats/stt/layer_15/S_CU_mean,extra/val_router_stats/stt/layer_11/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_19/selected_tokens_proportion,extra/router_stats/stt/layer_5/o_ce_pos,extra/router_stats/stt/layer_23/causal_router_accuracy,extra/router_stats/stt/layer_15/m_cu_pos,extra/router_stats/stt/layer_13/o_ce_pos,extra/router_stats/stt/layer_5/selected_tokens_proportion,extra/val_router_stats/stt/layer_13/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_9/o_ce_pos,extra/router_stats/stt/layer_13/S_CU_mean,extra/val_router_stats/stt/layer_5/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_17/S_CE_mean,extra/router_stats/stt/layer_17/m_cu_pos,extra/router_stats/stt/layer_19/g_cont_mean,extra/router_stats/stt/layer_21/S_CU_mean,train/loss/stt_g_reg_loss_unscaled,extra/router_stats/stt/layer_7/m_cu_pos,extra/router_stats/stt/layer_15/selected_tokens_proportion,extra/router_stats/stt/layer_21/m_cu_pos,extra/router_stats/stt/layer_11/S_CU_mean,train/loss/stt_tpn_loss_unscaled,extra/router_stats/stt/layer_17/selected_tokens_proportion,extra/router_stats/stt/layer_17/causal_router_accuracy,extra/router_stats/stt/layer_7/S_CE_mean,extra/router_stats/stt/layer_1/causal_router_accuracy,extra/router_stats/stt/layer_1/S_CU_mean,extra/router_stats/stt/layer_23/m_cu_pos,extra/router_stats/stt/layer_3/S_CE_mean,train/loss/stt_causal_router_loss_unscaled,extra/router_stats/stt/layer_11/m_cu_pos,extra/router_stats/stt/layer_1/S_CE_mean,extra/val_router_stats/stt/layer_23/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_3/m_cu_pos,extra/router_stats/stt/layer_23/g_cont_mean,extra/router_stats/stt/layer_17/o_ce_pos,extra/val_router_stats/stt/layer_17/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_3/S_CU_mean,extra/router_stats/stt/layer_21/S_CE_mean,extra/router_stats/stt/layer_9/S_CU_mean,extra/router_stats/stt/layer_5/S_CE_mean,extra/router_stats/stt/layer_21/selected_tokens_proportion,extra/router_stats/stt/layer_9/g_cont_mean,extra/val_router_stats/stt/layer_15/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_7/causal_router_accuracy,extra/router_stats/stt/layer_5/S_CU_mean,extra/router_stats/stt/layer_19/causal_router_accuracy,extra/router_stats/stt/layer_1/g_cont_mean,extra/router_stats/stt/layer_17/g_cont_mean,extra/router_stats/stt/layer_9/m_cu_pos,extra/val_router_stats/stt/layer_19/inferred_selected_tokens_proportion,train/loss/stt_g_reg_loss_scaled,extra/router_stats/stt/layer_5/g_cont_mean,extra/router_stats/stt/layer_7/g_cont_mean,extra/router_stats/stt/layer_7/selected_tokens_proportion,extra/router_stats/stt/layer_3/selected_tokens_proportion,extra/val_router_stats/stt/layer_7/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_11/o_ce_pos,extra/router_stats/stt/layer_17/S_CU_mean,extra/router_stats/stt/layer_13/causal_router_accuracy,extra/val_router_stats/stt/layer_21/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_21/causal_router_accuracy,extra/router_stats/stt/layer_11/S_CE_mean,extra/router_stats/stt/layer_1/m_cu_pos,extra/router_stats/stt/layer_5/causal_router_accuracy,extra/router_stats/stt/layer_9/S_CE_mean,extra/router_stats/stt/layer_11/g_cont_mean,extra/router_stats/stt/layer_23/S_CE_mean,extra/router_stats/stt/layer_19/S_CU_mean,extra/router_stats/stt/layer_15/g_cont_mean,extra/router_stats/stt/layer_13/selected_tokens_proportion,extra/router_stats/stt/layer_15/o_ce_pos,extra/router_stats/stt/layer_21/o_ce_pos,extra/router_stats/stt/layer_15/S_CE_mean,extra/router_stats/stt/layer_13/g_cont_mean,extra/val_router_stats/stt/layer_3/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_1/selected_tokens_proportion,extra/val_router_stats/stt/layer_9/inferred_selected_tokens_proportion,train/loss/stt_tpn_loss_scaled,extra/router_stats/stt/layer_21/g_cont_mean,extra/router_stats/stt/layer_9/causal_router_accuracy,extra/router_stats/stt/layer_1/o_ce_pos,extra/router_stats/stt/layer_13/S_CE_mean,extra/router_stats/stt/layer_3/o_ce_pos,extra/router_stats/stt/layer_9/selected_tokens_proportion,extra/router_stats/stt/layer_7/o_ce_pos,extra/router_stats/stt/layer_15/causal_router_accuracy,extra/router_stats/stt/layer_13/m_cu_pos,extra/router_stats/stt/layer_23/selected_tokens_proportion,extra/router_stats/stt/layer_19/m_cu_pos,extra/router_stats/stt/layer_11/selected_tokens_proportion,extra/router_stats/stt/layer_3/g_cont_mean,extra/router_stats/stt/layer_19/S_CE_mean
1113,3.283860206604004,0.6392822265625,1.0181854963302612,0.5537109375,0.02760295569896698,,0.8595818877220154,0.0018129864474758506,0.0010693813674151897,,0.0076904296875,0.7017450332641602,0.3189697265625,2.373858690261841,0.9224450588226318,0.0,,0.8577178716659546,3.027720595127903e-05,,0.07520896196365356,2.895416021347046,0.09486650675535202,0.00012165355292381719,0.16284018754959106,5.996077537536621,0.10400390625,1.9144278764724731,0.00010251549974782392,0.18547140061855316,0.0030517578125,0.50390625,2.4325439440531227e-08,0.41943359375,0.002510587451979518,1.553499698638916,0.08890567719936371,0.6964516639709473,3.848245143890381,0.5519934296607971,,2.9659881591796875,0.29455801844596863,0.8547928929328918,,0.00015366284060291946,0.25115400552749634,4.541053203865886e-05,9.964591299649328e-05,0.1973876953125,0.07174117863178253,,0.8011474609375,0.00032574107171967626,0.6536865234375,0.5539725422859192,0.07684120535850525,4.699305534362793,,0.0016284018056467175,0.00042537949047982693,0.02760297991335392,0.000244140625,0.00341796875,,0.8747045397758484,0.0016581849195063114,0.8116455078125,,0.52734375,0.10261352360248566,2.218156576156616,0.4295654296875,0.07169641554355621,0.10271366685628891,0.2929668426513672,0.000179871276486665,0.2274676412343979,0.0478515625,1.0050134658813477,1.0854790210723877,0.22665494680404663,0.16362334787845612,,0.564208984375,,0.009273570030927658,0.25121617317199707,0.7049560546875,1.136919617652893,0.1635976880788803,0.878792941570282,0.008056640625,0.5741581320762634,0.4459228515625,3.8882274627685547,0.251220703125,3.408271312713623,0.034423828125,0.08905360102653503,0.09468956291675568
1114,3.288877010345459,0.7099609375,1.0182405710220337,0.576416015625,0.02729637175798416,,0.8593188524246216,0.006536493543535471,0.0026815305463969707,,0.009765625,0.701410174369812,0.3170166015625,2.3735713958740234,0.9223511219024658,0.0,,0.858485221862793,6.171302811708301e-05,,0.061493925750255585,2.896510601043701,0.09007925540208817,0.008712615817785263,0.15550534427165985,6.001452922821045,0.0625,1.9148645401000977,0.0001241317659150809,0.17548376321792603,0.0032958984375,0.5645751953125,1.869439891777347e-08,0.49951171875,0.002434916328638792,1.5538545846939087,0.08703687787055969,0.6964815855026245,3.8516626358032227,0.43396255373954773,,2.969660758972168,0.27369603514671326,0.8544670343399048,,0.0003597713075578213,0.37971025705337524,8.578669076086953e-05,5.054430948803201e-05,0.34619140625,0.05331335961818695,,0.8211669921875,0.0006514900014735758,0.6861572265625,0.43603360652923584,0.06422355771064758,4.704209327697754,,0.0015550534008070827,0.0007020242046564817,0.027296390384435654,0.0,0.0079345703125,,0.874764621257782,0.0027660727500915527,0.8216552734375,,0.4727783203125,0.0983656793832779,2.220975399017334,0.51123046875,0.05322859436273575,0.09848694503307343,0.2715766727924347,0.0004725573235191405,0.20167571306228638,0.04833984375,1.0047110319137573,1.084991693496704,0.1994876116514206,0.14854399859905243,,0.44091796875,,0.008774188347160816,0.3846232295036316,0.7071533203125,1.1363521814346313,0.14848898351192474,0.8789830207824707,0.005859375,0.5740585327148438,0.5086669921875,3.8921916484832764,0.2490234375,3.412799835205078,0.036376953125,0.08738992363214493,0.08961169421672821
1115,3.2938921451568604,0.6536865234375,1.0183045864105225,0.579833984375,0.027773350477218628,,0.8592729568481445,0.0013963349629193544,0.0011806744150817394,,0.0115966796875,0.701074481010437,0.3033447265625,2.373316526412964,0.9221256971359253,0.0,,0.8589842319488525,6.729878077749163e-05,,0.07452590763568878,2.898003101348877,0.10741070657968521,0.0004962494713254273,0.16084185242652893,6.006845951080322,0.0828857421875,1.9159202575683594,0.0001238721451954916,0.18254923820495605,0.0040283203125,0.558349609375,2.130418330636985e-08,0.437744140625,0.001684727380052209,1.5540848970413208,0.10050146281719208,0.6974543929100037,3.8550288677215576,0.5116407871246338,,2.9733500480651855,0.27872005105018616,0.854310154914856,,0.00010196780203841627,0.2563169002532959,7.801717583788559e-05,6.906718772370368e-05,0.2021484375,0.06697185337543488,,0.788330078125,0.00026685011107474566,0.6552734375,0.5130701661109924,0.07648703455924988,4.709089279174805,,0.001608418533578515,0.0003359116381034255,0.02777336910367012,0.0,0.0064697265625,,0.8747048377990723,0.0020493874326348305,0.8079833984375,,0.545654296875,0.11916802823543549,2.2238729000091553,0.41015625,0.06689481437206268,0.11928855627775192,0.27760472893714905,0.0001573265908518806,0.2099224030971527,0.0574951171875,1.0043469667434692,1.0844848155975342,0.20899063348770142,0.17310959100723267,,0.544677734375,,0.009127462282776833,0.2564140856266022,0.7205810546875,1.135655164718628,0.1730513870716095,0.8793166279792786,0.0103759765625,0.5739603042602539,0.4388427734375,3.896117925643921,0.2518310546875,3.41731858253479,0.0439453125,0.10059840977191925,0.10725653171539307
1116,3.2989184856414795,0.65869140625,1.0184242725372314,0.55322265625,0.024966686964035034,,0.8594504594802856,0.0018793188501149416,0.0010720898862928152,,0.0159912109375,0.7007405161857605,0.3240966796875,2.37280011177063,0.9216936826705933,0.0,,0.8590514659881592,3.166771057294682e-05,,0.08100903034210205,2.9001219272613525,0.13197018206119537,0.00022326245380099863,0.16657768189907074,6.012200832366943,0.0479736328125,1.9177247285842896,3.782486965064891e-05,0.1892629861831665,0.0025634765625,0.5023193359375,2.7115735434790622e-08,0.379638671875,0.00045137054985389113,1.5543767213821411,0.12412264943122864,0.6965174674987793,3.8583950996398926,0.6051040887832642,,2.977044105529785,0.16329768300056458,0.8542765378952026,,4.584162525134161e-06,0.26531651616096497,9.464759205002338e-05,4.89063750137575e-05,0.205078125,0.07478618621826172,,0.8131103515625,0.0002018384839175269,0.6728515625,0.6054006218910217,0.08259986340999603,4.713995933532715,,0.0016657768283039331,0.00025073939468711615,0.024966713041067123,0.0,0.010498046875,,0.8747031092643738,0.0016231652116402984,0.7786865234375,,0.4766845703125,0.14677131175994873,2.226677179336548,0.35400390625,0.07469265908002853,0.14680778980255127,0.16156622767448425,0.00020022070384584367,0.19829285144805908,0.068603515625,1.0042600631713867,1.0836189985275269,0.19743868708610535,0.18107029795646667,,0.6629638671875,,0.00946314912289381,0.2653622627258301,0.69580078125,1.135528564453125,0.18104344606399536,0.8796604871749878,0.0103759765625,0.5738640427589417,0.409423828125,3.900059223175049,0.126953125,3.421863317489624,0.052001953125,0.12412682920694351,0.13177333772182465
1117,3.3039510250091553,0.6761474609375,1.0185749530792236,0.597900390625,0.023017730563879013,,0.85885089635849,0.0011288438690826297,0.0015995183493942022,,0.0118408203125,0.7004091143608093,0.2991943359375,2.3725693225860596,0.9206069111824036,0.0,,0.8586114645004272,6.926077185198665e-05,,0.05774122476577759,2.902631998062134,0.08590073883533478,0.00583144323900342,0.1556951254606247,6.017402648925781,0.0499267578125,1.9202295541763306,9.328204032499343e-05,0.17815521359443665,0.002197265625,0.5809326171875,1.9449556631911946e-08,0.513427734375,0.0015814218204468489,1.5547375679016113,0.11928091943264008,0.6972762942314148,3.8616857528686523,0.4513328969478607,,2.980656147003174,0.2065022587776184,0.8539884090423584,,0.00017694837879389524,0.436764657497406,6.915272388141602e-05,3.910212035407312e-05,0.4183349609375,0.053642190992832184,,0.7838134765625,0.00045461044646799564,0.6497802734375,0.4526991844177246,0.06024150550365448,4.718887805938721,,0.0015569512033835053,0.0004937050398439169,0.023017752915620804,0.0,0.0135498046875,,0.8747165203094482,0.00252819643355906,0.8311767578125,,0.409912109375,0.1125693991780281,2.229384660720825,0.49853515625,0.05357390642166138,0.11266080290079117,0.20550155639648438,0.00041535624768584967,0.1887885332107544,0.0308837890625,1.0040802955627441,1.0826327800750732,0.1874624788761139,0.12712129950523376,,0.460205078125,,0.008907760493457317,0.4378208518028259,0.7177734375,1.1358070373535156,0.12705925107002258,0.8800469040870667,0.0072021484375,0.5737687945365906,0.527587890625,3.9039549827575684,0.1724853515625,3.4263808727264404,0.0352783203125,0.11945268511772156,0.08548998832702637
1118,3.3089778423309326,0.7122802734375,1.018763780593872,0.619873046875,0.01485863421112299,,0.8582603931427002,0.0010001834016293287,0.001847225008532405,,0.00732421875,0.7000771760940552,0.2994384765625,2.3720414638519287,0.9196851253509521,0.0,,0.8582281470298767,4.207841266179457e-05,,0.05900048464536667,2.9057352542877197,0.07024629414081573,0.0009068180806934834,0.15720731019973755,6.022404670715332,0.0716552734375,1.9232840538024902,8.230308594647795e-05,0.17151296138763428,0.005615234375,0.5550537109375,1.9838541476246974e-08,0.488525390625,0.0025715138763189316,1.5551607608795166,0.11033545434474945,0.6964617967605591,3.864962577819824,0.4338519871234894,,2.9841718673706055,0.40361371636390686,0.8539980053901672,,8.3679668023251e-05,0.30880632996559143,8.238448208430782e-05,5.609780419035815e-05,0.2554931640625,0.048396941274404526,,0.819580078125,7.295192335732281e-05,0.629150390625,0.4362199306488037,0.06093083694577217,4.723786354064941,,0.0015720730880275369,0.00012904684990644455,0.014858654700219631,0.0,0.013427734375,,0.873935878276825,0.002303117187693715,0.8277587890625,,0.49755859375,0.09346118569374084,2.2321128845214844,0.47021484375,0.048315390944480896,0.09354249387979507,0.4027896225452423,0.00030745723051950336,0.21450240910053253,0.034423828125,1.0041937828063965,1.0816011428833008,0.2132486253976822,0.12427903711795807,,0.453125,,0.008575648069381714,0.30935168266296387,0.7181396484375,1.1356024742126465,0.12424071878194809,0.8802914023399353,0.005859375,0.5736743211746216,0.518310546875,3.9078335762023926,0.3756103515625,3.430910348892212,0.0372314453125,0.11041666567325592,0.0699423998594284
1119,3.313961982727051,0.6732177734375,1.0190231800079346,0.60400390625,0.03932652622461319,,0.8580062985420227,0.0014195989351719618,0.0018859945703297853,,0.00732421875,0.699744701385498,0.2427978515625,2.3715016841888428,0.9197132587432861,0.0,,0.85809725522995,5.629386578220874e-05,,0.055143777281045914,2.908829927444458,0.05885528028011322,0.0005815922049805522,0.15569007396697998,6.027297019958496,0.08740234375,1.9263410568237305,8.482878911308944e-05,0.1749117076396942,0.003173828125,0.5516357421875,1.7302582477896067e-08,0.484619140625,0.002065230393782258,1.5545194149017334,0.11534064263105392,0.6985771656036377,3.8682126998901367,0.43892988562583923,,2.9877209663391113,0.29632213711738586,0.8541808724403381,,0.00022595490736421198,0.3628320097923279,9.152742859441787e-05,3.810897032963112e-05,0.3280029296875,0.048535920679569244,,0.819091796875,0.0004628620808944106,0.6522216796875,0.4407736659049988,0.05727490037679672,4.728662967681885,,0.0015569006791338325,0.000500963069498539,0.03932654857635498,0.0,0.0118408203125,,0.8730405569076538,0.002177813556045294,0.8170166015625,,0.463623046875,0.08545173704624176,2.2350406646728516,0.509765625,0.048445653170347214,0.08553440868854523,0.2952233552932739,0.0004946904955431819,0.2263396829366684,0.0338134765625,1.004257082939148,1.0804311037063599,0.22483646869659424,0.1361248791217804,,0.455810546875,,0.008745585568249226,0.36313459277153015,0.72802734375,1.134764552116394,0.13607671856880188,0.880460798740387,0.00732421875,0.5735806822776794,0.50341796875,3.9117140769958496,0.2528076171875,3.435421943664551,0.0322265625,0.11555793881416321,0.05836775526404381
1120,3.31896710395813,0.731689453125,1.0192691087722778,0.6458740234375,0.035822272300720215,,0.8579022288322449,0.001521994243375957,0.001905363518744707,,0.0078125,0.6994146108627319,0.353759765625,2.370816946029663,0.9205973148345947,0.0,,0.8579509854316711,6.013609527144581e-05,,0.04332335293292999,2.9119861125946045,0.05692274868488312,0.006877020001411438,0.15708711743354797,6.032325267791748,0.05810546875,1.9297667741775513,0.0001048450794769451,0.16532433032989502,0.00244140625,0.6075439453125,1.2367454615969109e-08,0.5926513671875,0.0030975695699453354,1.554013729095459,0.11414624750614166,0.6955522298812866,3.8714818954467773,0.3135952353477478,,2.9912800788879395,0.4828563332557678,0.8544842004776001,,0.0003568199463188648,0.3843255043029785,0.00014196932897903025,4.588144656736404e-05,0.36083984375,0.03594399243593216,,0.796630859375,0.00031286865123547614,0.6943359375,0.3164660334587097,0.04658923298120499,4.733531475067139,,0.0015708710998296738,0.00035874455352313817,0.03582228720188141,0.0,0.015625,,0.8719262480735779,0.003322307951748371,0.819580078125,,0.4998779296875,0.07866961508989334,2.23781156539917,0.55908203125,0.0358036644756794,0.07877223193645477,0.48218485713005066,0.00040961639024317265,0.18665200471878052,0.0335693359375,1.0045950412750244,1.078998327255249,0.18504959344863892,0.14145344495773315,,0.3204345703125,,0.008266217075288296,0.38871341943740845,0.7314453125,1.1343424320220947,0.14140087366104126,0.8804682493209839,0.0050048828125,0.5734884738922119,0.575927734375,3.915607213973999,0.443115234375,3.4399466514587402,0.0394287109375,0.11449503898620605,0.05651755630970001
1121,3.3239283561706543,0.6212158203125,1.0192623138427734,0.5546875,0.007966574281454086,,0.8574555516242981,0.0015317269135266542,0.0010079944040626287,,0.0185546875,0.6990888714790344,0.2921142578125,2.369980812072754,0.9216212034225464,0.0,,0.8582289218902588,4.0142607758753e-05,,0.08537237346172333,2.9152936935424805,0.09876137226819992,0.00013269011105876416,0.16245999932289124,6.037482261657715,0.0833740234375,1.93302583694458,6.534237036248669e-05,0.19376806914806366,0.00634765625,0.505126953125,2.4456328517885595e-08,0.3814697265625,0.0019529424607753754,1.5536537170410156,0.12523499131202698,0.6958619952201843,3.8746776580810547,0.5963990092277527,,2.994821071624756,0.17973381280899048,0.8551086187362671,,0.00015984247147571295,0.27519550919532776,4.593557241605595e-05,4.015959711978212e-05,0.21826171875,0.07015454769134521,,0.800537109375,0.0004130320739932358,0.68896484375,0.5980861186981201,0.08626042306423187,4.738341808319092,,0.0016245999140664935,0.0004531856975518167,0.007966598495841026,0.0,0.006103515625,,0.8710554242134094,0.000900758255738765,0.783447265625,,0.4869384765625,0.09951131790876389,2.240359306335449,0.383056640625,0.07010920345783234,0.09957538545131683,0.17829261720180511,0.00015698363131377846,0.23166778683662415,0.079833984375,1.0049922466278076,1.0777441263198853,0.23095747828483582,0.17624004185199738,,0.6551513671875,,0.009688403457403183,0.2752288281917572,0.7139892578125,1.134453296661377,0.17620401084423065,0.8799707889556885,0.0115966796875,0.5733970999717712,0.4095458984375,3.9194421768188477,0.1295166015625,3.444432258605957,0.05419921875,0.12539172172546387,0.09860599040985107
1122,3.3289005756378174,0.6400146484375,1.0191447734832764,0.544921875,0.024167872965335846,,0.8577391505241394,0.0018103985348716378,0.0009119889582507312,,0.0142822265625,0.6987636685371399,0.31591796875,2.36893892288208,0.9222224950790405,0.0,,0.8587555885314941,2.4908829800551757e-05,,0.08283768594264984,2.9191932678222656,0.09311799705028534,0.00010628110612742603,0.1590973138809204,6.042762756347656,0.072021484375,1.9363665580749512,4.946963599650189e-05,0.191173255443573,0.0072021484375,0.5045166015625,2.2199273530532082e-08,0.37060546875,0.0006374092772603035,1.5534703731536865,0.11477949470281601,0.6964882612228394,3.8778164386749268,0.6011614799499512,,2.998319387435913,0.17386826872825623,0.8553407192230225,,6.184533413033932e-05,0.2560765743255615,5.268505628919229e-05,4.3407078919699416e-05,0.200927734375,0.07568410784006119,,0.77490234375,0.00029535716748796403,0.6588134765625,0.601680338382721,0.08423873782157898,4.743109703063965,,0.0015909731155261397,0.0003387593023944646,0.024167895317077637,0.0,0.0062255859375,,0.8704797625541687,0.0014268751256167889,0.81689453125,,0.453369140625,0.0952368825674057,2.2430286407470703,0.3797607421875,0.07563215494155884,0.09528542309999466,0.17218825221061707,0.00023657552083022892,0.2154228538274765,0.0633544921875,1.0053800344467163,1.0766302347183228,0.2147076576948166,0.174423947930336,,0.663330078125,,0.00955866277217865,0.2561004161834717,0.69091796875,1.1340161561965942,0.17440304160118103,0.8792189359664917,0.0126953125,0.5733059644699097,0.3951416015625,3.923248291015625,0.12939453125,3.44891095161438,0.0472412109375,0.11483898013830185,0.09288431704044342
1123,3.3338749408721924,0.646728515625,1.0190858840942383,0.579345703125,0.024375896900892258,,0.8582770824432373,0.0017703792545944452,0.0009562849882058799,,0.0157470703125,0.6984382271766663,0.2435302734375,2.368337869644165,0.9219618439674377,0.0,,0.8594639897346497,2.2774067474529147e-05,,0.07565448433160782,2.923609733581543,0.09267841279506683,8.016399806365371e-05,0.1570644974708557,6.04827356338501,0.017578125,1.9398027658462524,8.985111890069675e-06,0.19089607894420624,0.0064697265625,0.5323486328125,2.719778180448884e-08,0.3662109375,0.000246838026214391,1.5534287691116333,0.12141215801239014,0.6969060897827148,3.8809633255004883,0.612797200679779,,3.0017948150634766,0.05355609953403473,0.8549540042877197,,6.311441325124179e-07,0.3626365065574646,6.61453086649999e-05,3.368289617355913e-05,0.3128662109375,0.07425960898399353,,0.8128662109375,0.00018723489483818412,0.6527099609375,0.6129374504089355,0.07737057656049728,4.747879981994629,,0.001570644904859364,0.0002209134108852595,0.024375922977924347,0.0,0.01220703125,,0.8700479865074158,0.0017367434920743108,0.8033447265625,,0.380615234375,0.10139709711074829,2.245692491531372,0.3602294921875,0.0741942971944809,0.10140573233366013,0.05186627805233002,0.0003204791573807597,0.18152233958244324,0.072509765625,1.0053207874298096,1.0753402709960938,0.1807193011045456,0.18237832188606262,,0.672607421875,,0.009544803760945797,0.36265575885772705,0.706298828125,1.1332805156707764,0.18235927820205688,0.8784475326538086,0.0084228515625,0.5732157230377197,0.4312744140625,3.9270405769348145,0.005859375,3.453382730484009,0.054931640625,0.12141270190477371,0.09236231446266174
1124,3.338874340057373,0.6195068359375,1.0190671682357788,0.55859375,0.013256493955850601,,0.8583844900131226,0.0021652255672961473,0.0012731393799185753,,0.0162353515625,0.6981136202812195,0.3076171875,2.3681695461273193,0.9214380979537964,0.0,,0.8598859310150146,1.9454902940196916e-05,,0.07903961092233658,2.927781581878662,0.10289573669433594,0.0003104742499999702,0.1538817584514618,6.053639888763428,0.042236328125,1.9435824155807495,2.2747719413018785e-05,0.1902695596218109,0.01220703125,0.4862060546875,2.0992496629901325e-08,0.3896484375,0.0007479090709239244,1.5535147190093994,0.10554927587509155,0.6966552138328552,3.884127378463745,0.5769771933555603,,3.0052783489227295,0.16983452439308167,0.8546701073646545,,6.050656156730838e-05,0.25597065687179565,5.001624595024623e-05,3.521047983667813e-05,0.197509765625,0.07572793960571289,,0.8082275390625,0.0001580912939971313,0.681884765625,0.5776168704032898,0.08003043383359909,4.752643585205078,,0.0015388175379484892,0.00019329797942191362,0.013256514444947243,0.0,0.0072021484375,,0.8704885244369507,0.0012246877886354923,0.7950439453125,,0.459228515625,0.11536730080842972,2.2483112812042236,0.354248046875,0.07567860186100006,0.11538942158222198,0.16784994304180145,0.00015533709665760398,0.1944701224565506,0.05224609375,1.0047942399978638,1.0739680528640747,0.19344639778137207,0.15553836524486542,,0.644287109375,,0.00951347779482603,0.2560194134712219,0.685791015625,1.1329056024551392,0.15552198886871338,0.8779454231262207,0.0111083984375,0.5731266736984253,0.423828125,3.930837869644165,0.1304931640625,3.4578654766082764,0.068603515625,0.10560829937458038,0.10274307429790497
1125,3.3438987731933594,0.7203369140625,1.0190577507019043,0.5828857421875,0.025242570787668228,,0.8582547903060913,0.0013917293399572372,0.0020769061520695686,,0.01025390625,0.6977918148040771,0.2515869140625,2.36826491355896,0.9205033183097839,0.0,,0.8595756888389587,3.4612283343449235e-05,,0.058081548660993576,2.931957721710205,0.07458481937646866,0.002990300767123699,0.1481839418411255,6.059050559997559,0.078125,1.9472742080688477,8.098239777609706e-05,0.17915809154510498,0.006103515625,0.5491943359375,1.733052812369351e-08,0.5159912109375,0.002746917074546218,1.5536739826202393,0.08787436783313751,0.6965799331665039,3.8872599601745605,0.42821362614631653,,3.0087053775787354,0.2817944884300232,0.8546738028526306,,0.00023522574338130653,0.3127802610397339,8.738460019230843e-05,3.420303619350307e-05,0.2933349609375,0.057477980852127075,,0.824951171875,0.00030684933881275356,0.66162109375,0.4307330250740051,0.0602390393614769,4.757409572601318,,0.001481839339248836,0.00034104823134839535,0.02524258941411972,0.0,0.009033203125,,0.871575117111206,0.002199843991547823,0.84228515625,,0.4927978515625,0.08591228723526001,2.250865936279297,0.49560546875,0.057391632348299026,0.08599179983139038,0.28071945905685425,0.00035130762262269855,0.21795998513698578,0.0372314453125,1.0041074752807617,1.0726650953292847,0.2162470519542694,0.14208748936653137,,0.4486083984375,,0.008957904763519764,0.3136511743068695,0.72216796875,1.1330119371414185,0.1420576423406601,0.8779772520065308,0.00634765625,0.5730390548706055,0.497802734375,3.9346141815185547,0.2510986328125,3.4623470306396484,0.0391845703125,0.08810388296842575,0.07423708587884903
1126,3.3489675521850586,0.609130859375,1.0190576314926147,0.52392578125,0.026669833809137344,,0.8578665852546692,0.0018630418926477432,0.0007600333774462342,,0.0145263671875,0.6974738836288452,0.2603759765625,2.3683180809020996,0.920037031173706,0.0,,0.859190821647644,1.760532904881984e-05,,0.07086898386478424,2.935873031616211,0.09703417867422104,0.00025023071793839335,0.1549205183982849,6.064594745635986,0.0166015625,1.9508947134017944,2.582160959718749e-05,0.1945934295654297,0.0040283203125,0.4930419921875,2.0732564109948726e-08,0.370849609375,0.00021337356884032488,1.5539284944534302,0.12224258482456207,0.6989158987998962,3.8903751373291016,0.6155248284339905,,3.01206636428833,0.056160818785429,0.8549953699111938,,8.89872069365083e-07,0.37125808000564575,5.271879490464926e-05,2.9319102395675145e-05,0.321533203125,0.0706716999411583,,0.80517578125,0.0003252964816056192,0.6787109375,0.6156247854232788,0.07221731543540955,4.762187480926514,,0.0015492051606997848,0.00035461047082208097,0.026669852435588837,0.000244140625,0.0118408203125,,0.8723217844963074,0.001363544724881649,0.7825927734375,,0.3734130859375,0.13521096110343933,2.25346302986145,0.392333984375,0.07061970233917236,0.13523602485656738,0.05437905341386795,0.00023994885850697756,0.1584472358226776,0.0596923828125,1.0034065246582031,1.0713883638381958,0.15781854093074799,0.1331026703119278,,0.679443359375,,0.00972967129200697,0.3712836802005768,0.682373046875,1.1331148147583008,0.13308733701705933,0.878057599067688,0.009521484375,0.5729528665542603,0.4078369140625,3.938378095626831,0.00830078125,3.466850996017456,0.06494140625,0.12224332988262177,0.09679721295833588
