_step,beta_ce_std,ce_offset_std,G_cont_min,cu_multiplier_std,G_cont_std,beta_ce_mean,S_CU_std,S_CU_min,G_cont_max,beta_cu_std,S_CU_mean,beta_cu_mean,S_CE_max,cu_multiplier_mean,S_CU_max,S_CE_std,G_cont_mean,S_CE_mean,S_CE_min,ce_offset_mean
583,0.7548630833625793,0.2023865431547165,0.7296544909477234,0.17465589940547943,0.01291937567293644,0.28740203380584717,0.02443133108317852,0.41192349791526794,0.8260440826416016,0.40776026248931885,0.4955514669418335,-0.28541338443756104,0.6440415382385254,0.9562783241271973,0.5708233118057251,0.009868396446108818,0.780200183391571,0.5643396377563477,0.49135786294937134,1.1277741193771362
584,0.754972517490387,0.20239566266536713,0.7250803709030151,0.17466586828231812,0.0128253735601902,0.28761422634124756,0.02460472844541073,0.4129800796508789,0.8280448913574219,0.4078456163406372,0.4955149292945862,-0.2852729260921478,0.6484628319740295,0.9562492370605469,0.567740797996521,0.009460587054491043,0.7805407047271729,0.5650287866592407,0.49370354413986206,1.1277868747711182
585,0.7550881505012512,0.20240628719329834,0.7072577476501465,0.1746761053800583,0.012732865288853645,0.2878275513648987,0.024477405473589897,0.4116768538951874,0.8246056437492371,0.4079291522502899,0.49554523825645447,-0.28513601422309875,0.6418270468711853,0.9562198519706726,0.5740535855293274,0.009310312569141388,0.7804635763168335,0.5648418664932251,0.44119057059288025,1.1278002262115479
586,0.7551994919776917,0.20241449773311615,0.7279650568962097,0.17468532919883728,0.013043439015746117,0.2880427837371826,0.024554315954446793,0.41175588965415955,0.8288819789886475,0.40801429748535156,0.495545357465744,-0.28499889373779297,0.6504989266395569,0.9561891555786133,0.5664264559745789,0.010073763318359852,0.780819833278656,0.5655909776687622,0.4986741542816162,1.1278165578842163
587,0.7553173899650574,0.20242854952812195,0.719851016998291,0.17469599843025208,0.013215607963502407,0.28825774788856506,0.02471693605184555,0.410433292388916,0.8263047933578491,0.4080972671508789,0.4955034852027893,-0.28486642241477966,0.6444987654685974,0.9561609029769897,0.5727320909500122,0.010432585142552853,0.7797810435295105,0.5635345578193665,0.4782228171825409,1.127828598022461
588,0.7554219365119934,0.20243839919567108,0.7063586711883545,0.17470461130142212,0.01309984177350998,0.2884593605995178,0.024440240114927292,0.4104665517807007,0.8257554769515991,0.4081760346889496,0.4955418109893799,-0.28473785519599915,0.6465390920639038,0.9561343193054199,0.5707833170890808,0.010512607172131538,0.779841423034668,0.5636212825775146,0.45376014709472656,1.1278388500213623
589,0.7555328011512756,0.20245249569416046,0.7130853533744812,0.17471520602703094,0.012652716599404812,0.2886606454849243,0.024391932412981987,0.4124077260494232,0.8275370001792908,0.40825676918029785,0.4955604672431946,-0.284607470035553,0.6453045010566711,0.956108808517456,0.5688501596450806,0.009233800694346428,0.7804845571517944,0.5648560523986816,0.46068570017814636,1.127847671508789
590,0.7556453347206116,0.20246705412864685,0.719875693321228,0.17472630739212036,0.012959352694451809,0.2888530194759369,0.024688851088285446,0.41182979941368103,0.8273966312408447,0.40833351016044617,0.49551233649253845,-0.2844815254211426,0.6435481309890747,0.9560846090316772,0.5768561959266663,0.00988976564258337,0.7793991565704346,0.5627508163452148,0.49505990743637085,1.1278560161590576
591,0.7557604908943176,0.20248430967330933,0.7227883338928223,0.17473892867565155,0.013034134171903133,0.28904157876968384,0.024638425558805466,0.4133416414260864,0.8273302912712097,0.4084073305130005,0.49553820490837097,-0.28435948491096497,0.645941972732544,0.9560624957084656,0.5830210447311401,0.009957780130207539,0.7800543308258057,0.5640380382537842,0.4884985685348511,1.1278619766235352
592,0.7558688521385193,0.20249909162521362,0.7195185422897339,0.1747499704360962,0.0130162900313735,0.2892288267612457,0.02456173673272133,0.4105547070503235,0.8290321230888367,0.40847983956336975,0.49554479122161865,-0.2842385768890381,0.6479354500770569,0.9560397863388062,0.5736252069473267,0.01008990965783596,0.7799351215362549,0.5638056993484497,0.4652807116508484,1.127868890762329
593,0.7559678554534912,0.202510803937912,0.7217609286308289,0.17475970089435577,0.012826498597860336,0.28940916061401367,0.02456009015440941,0.41276463866233826,0.8249359130859375,0.40855103731155396,0.49553513526916504,-0.28411954641342163,0.6440809965133667,0.956017017364502,0.5677958130836487,0.009642276912927628,0.779843807220459,0.563607931137085,0.47867104411125183,1.1278762817382812
594,0.7560673952102661,0.20252442359924316,0.7238425612449646,0.17477014660835266,0.01289480458945036,0.2895878851413727,0.024554144591093063,0.41204458475112915,0.828213095664978,0.40862128138542175,0.4955267906188965,-0.2840026021003723,0.644668459892273,0.9559957385063171,0.5769364237785339,0.00969761610031128,0.7800361514091492,0.5640034079551697,0.4903031289577484,1.1278815269470215
595,0.7561576962471008,0.20253366231918335,0.70903080701828,0.1747785359621048,0.0131299439817667,0.28976333141326904,0.024737706407904625,0.4112718105316162,0.8305667638778687,0.40869003534317017,0.49553677439689636,-0.28388717770576477,0.6504215598106384,0.9559736251831055,0.5781365633010864,0.010200612246990204,0.7802571654319763,0.5644489526748657,0.4430557191371918,1.1278879642486572
596,0.7562501430511475,0.20254342257976532,0.7065860629081726,0.17478758096694946,0.013036157935857773,0.2899308204650879,0.024515941739082336,0.4111363887786865,0.8260259032249451,0.4087570309638977,0.49558109045028687,-0.28377360105514526,0.6444087624549866,0.9559528231620789,0.5697851181030273,0.009835606440901756,0.7808336019515991,0.5655808448791504,0.4361332356929779,1.1278934478759766
597,0.7563506960868835,0.20255844295024872,0.7201876044273376,0.17479872703552246,0.01278627198189497,0.2900991439819336,0.024509485810995102,0.4100066125392914,0.8272395133972168,0.4088243544101715,0.4955310821533203,-0.2836610972881317,0.6450225710868835,0.9559337496757507,0.5699365735054016,0.009328225627541542,0.7810912132263184,0.5661180019378662,0.4790942668914795,1.1278965473175049
598,0.7564505934715271,0.20257382094860077,0.7086973190307617,0.17480969429016113,0.012970037758350372,0.2902602553367615,0.02456146478652954,0.41333431005477905,0.8268417716026306,0.4088895320892334,0.49550244212150574,-0.2835513949394226,0.6456202268600464,0.9559162855148315,0.5754985809326172,0.009817877784371376,0.7809335589408875,0.5658187866210938,0.44125017523765564,1.1278982162475586
599,0.7565515637397766,0.2025916874408722,0.7072800993919373,0.1748218685388565,0.012706495821475983,0.2904229760169983,0.02439158782362938,0.4113231599330902,0.8259251117706299,0.40895235538482666,0.4956181049346924,-0.28344351053237915,0.6444739103317261,0.9559000730514526,0.5788068771362305,0.009380968287587166,0.7797743678092957,0.5634124279022217,0.4396337866783142,1.1278984546661377
600,0.756650984287262,0.2026091367006302,0.7188966274261475,0.17483362555503845,0.012811729684472084,0.29058438539505005,0.024490665644407272,0.41189855337142944,0.8259384632110596,0.4090127646923065,0.49556130170822144,-0.2833382487297058,0.6449970602989197,0.9558836817741394,0.5713638067245483,0.0096278702840209,0.780524730682373,0.5649434924125671,0.496207594871521,1.127899408340454
601,0.7567475438117981,0.20262525975704193,0.7228248119354248,0.17484447360038757,0.012994904071092606,0.29073667526245117,0.024518873542547226,0.41123151779174805,0.8260149359703064,0.4090721607208252,0.49556469917297363,-0.2832353115081787,0.6452451348304749,0.9558682441711426,0.5733835697174072,0.009856644086539745,0.7805269956588745,0.5649733543395996,0.4670833349227905,1.127899169921875
602,0.7568431496620178,0.20264224708080292,0.6978709101676941,0.1748553067445755,0.013044670224189758,0.29088935256004333,0.024716880172491074,0.41050243377685547,0.8302228450775146,0.40913352370262146,0.49554747343063354,-0.28313130140304565,0.6504720449447632,0.9558529257774353,0.5769237875938416,0.010002813301980495,0.7806529998779297,0.565222442150116,0.4361264109611511,1.127899169921875
603,0.7569360733032227,0.2026570588350296,0.6890689730644226,0.1748652309179306,0.012901626527309418,0.2910386025905609,0.024431902915239334,0.41255196928977966,0.8275833129882812,0.4091948866844177,0.49551546573638916,-0.2830277979373932,0.6459436416625977,0.9558366537094116,0.573013424873352,0.009884778410196304,0.7798353433609009,0.563600480556488,0.41737040877342224,1.12790048122406
604,0.7570293545722961,0.2026728242635727,0.7120158076286316,0.17487573623657227,0.012843935750424862,0.2911904752254486,0.02439376711845398,0.4103638827800751,0.8276540637016296,0.40925630927085876,0.4955786466598511,-0.2829238176345825,0.6467607617378235,0.9558195471763611,0.5669699311256409,0.009782095439732075,0.7798442840576172,0.5635890960693359,0.4393375813961029,1.1279023885726929
605,0.7571171522140503,0.20268560945987701,0.7147493362426758,0.1748848259449005,0.012849746271967888,0.29134321212768555,0.024346034973859787,0.41241511702537537,0.8265764117240906,0.40931570529937744,0.49554309248924255,-0.2828214764595032,0.6455252170562744,0.9558010101318359,0.570067286491394,0.009825324639678001,0.7795345187187195,0.5630031228065491,0.457502543926239,1.1279070377349854
606,0.7572038173675537,0.2026984840631485,0.7008112668991089,0.17489401996135712,0.012962685897946358,0.2914973497390747,0.02445930987596512,0.4121776521205902,0.8283941745758057,0.4093741178512573,0.4955243766307831,-0.28272107243537903,0.6470766663551331,0.9557819366455078,0.5707944631576538,0.009925801306962967,0.7807168960571289,0.5653638243675232,0.45571213960647583,1.1279122829437256
607,0.7572866082191467,0.20271064341068268,0.7131719589233398,0.1749030500650406,0.012815093621611595,0.29165035486221313,0.024474527686834335,0.41124090552330017,0.8270958662033081,0.4094303548336029,0.49558576941490173,-0.282622754573822,0.6479277014732361,0.9557639956474304,0.5724751353263855,0.009511562064290047,0.7807192802429199,0.5653116703033447,0.45734161138534546,1.1279170513153076
608,0.7573713064193726,0.2027243971824646,0.7011913061141968,0.17491278052330017,0.012970201671123505,0.2918074131011963,0.024513576179742813,0.41087841987609863,0.8275822401046753,0.40948915481567383,0.49555516242980957,-0.2825239598751068,0.6458076238632202,0.9557458162307739,0.5708707571029663,0.009886533953249454,0.7808801531791687,0.5656715631484985,0.4298263192176819,1.1279213428497314
609,0.7574505805969238,0.20273634791374207,0.7085193395614624,0.17492185533046722,0.013271532021462917,0.2919580340385437,0.02455022558569908,0.4125884473323822,0.8300263285636902,0.4095475673675537,0.49555546045303345,-0.2824261784553528,0.6485768556594849,0.9557287096977234,0.5810980200767517,0.01056529488414526,0.7803904414176941,0.5647203326225281,0.44555383920669556,1.1279253959655762
610,0.7575349807739258,0.20275118947029114,0.7115271091461182,0.1749323606491089,0.012810558080673218,0.2921048402786255,0.024310611188411713,0.411865234375,0.8271423578262329,0.40960612893104553,0.495572030544281,-0.28233012557029724,0.6439234614372253,0.9557133913040161,0.57208251953125,0.009633418172597885,0.7796787023544312,0.5632632970809937,0.459622323513031,1.1279270648956299
611,0.7576171159744263,0.202765092253685,0.7199127078056335,0.17494229972362518,0.012645016424357891,0.29224810004234314,0.024434629827737808,0.41201111674308777,0.8253518342971802,0.40966305136680603,0.49554944038391113,-0.282235324382782,0.6437658667564392,0.9556981921195984,0.5668021440505981,0.009288500994443893,0.7806406021118164,0.5651759505271912,0.47034502029418945,1.127928614616394
612,0.7577009201049805,0.2027800977230072,0.7256937026977539,0.17495279014110565,0.012906595133244991,0.2923892140388489,0.024539697915315628,0.41245973110198975,0.8263921737670898,0.40972039103507996,0.49550890922546387,-0.2821412980556488,0.6463578939437866,0.9556838274002075,0.5731281042098999,0.009826324880123138,0.7803349494934082,0.564608097076416,0.49377673864364624,1.1279296875
613,0.7577821612358093,0.2027948498725891,0.7172350883483887,0.17496325075626373,0.012495107017457485,0.292526513338089,0.024337947368621826,0.4121543765068054,0.823434054851532,0.4097760319709778,0.49550461769104004,-0.28204941749572754,0.6399127244949341,0.9556702375411987,0.5771371722221375,0.008968855254352093,0.7800554037094116,0.5640236139297485,0.4793511629104614,1.1279301643371582
614,0.7578585743904114,0.2028070092201233,0.7228504419326782,0.17497234046459198,0.012869566679000854,0.29265671968460083,0.024475697427988052,0.4106804132461548,0.8281013369560242,0.40983113646507263,0.49556565284729004,-0.2819597125053406,0.6475327014923096,0.9556565284729004,0.5806702375411987,0.009623853489756584,0.7793081998825073,0.5625198483467102,0.48541027307510376,1.127930998802185
615,0.7579340934753418,0.20281806588172913,0.7122127413749695,0.17498072981834412,0.012872438877820969,0.292780339717865,0.024437155574560165,0.41061514616012573,0.8258201479911804,0.4098864197731018,0.4955761134624481,-0.28187090158462524,0.6457347869873047,0.9556430578231812,0.5708598494529724,0.009841347113251686,0.7802132964134216,0.5643236637115479,0.45872625708580017,1.127931833267212
616,0.7580031752586365,0.20282432436943054,0.7103666067123413,0.1749875247478485,0.013035210780799389,0.29289811849594116,0.024577876552939415,0.4114571511745453,0.8262461423873901,0.40994027256965637,0.4955556094646454,-0.28178298473358154,0.6460510492324829,0.9556293487548828,0.5726606249809265,0.010173413902521133,0.7802766561508179,0.5644744634628296,0.4424615502357483,1.1279343366622925
617,0.7580691576004028,0.20283089578151703,0.7213387489318848,0.17499370872974396,0.012899009510874748,0.2930090129375458,0.02436094358563423,0.411873996257782,0.8277413249015808,0.4099915325641632,0.4956001937389374,-0.2816975712776184,0.6493847966194153,0.9556171298027039,0.5700499415397644,0.009771900251507759,0.7803410291671753,0.5645571947097778,0.4950098991394043,1.1279343366622925
618,0.7581319808959961,0.20283591747283936,0.7179571986198425,0.1749993860721588,0.012973383069038391,0.2931201159954071,0.024436216801404953,0.41228216886520386,0.8268599510192871,0.4100421071052551,0.49550116062164307,-0.28161361813545227,0.6470317840576172,0.9556037783622742,0.5704880952835083,0.009878979995846748,0.7809933423995972,0.5659464597702026,0.4546322524547577,1.127936601638794
619,0.7581960558891296,0.2028421014547348,0.7175769805908203,0.17500530183315277,0.012849446386098862,0.2932339012622833,0.02438664250075817,0.41263675689697266,0.8218153715133667,0.41009166836738586,0.4955819845199585,-0.2815304696559906,0.6393893361091614,0.9555904269218445,0.5725065469741821,0.009583665058016777,0.7798475623130798,0.5636236071586609,0.44699427485466003,1.127938985824585
620,0.7582620978355408,0.20284859836101532,0.7047945857048035,0.17501185834407806,0.012981075793504715,0.29334592819213867,0.024509672075510025,0.4121008813381195,0.8277473449707031,0.41014155745506287,0.49558162689208984,-0.28144851326942444,0.6478476524353027,0.9555772542953491,0.5709003210067749,0.00984899140894413,0.7807793617248535,0.5654762983322144,0.43471047282218933,1.1279418468475342
621,0.7583324313163757,0.20285840332508087,0.7182351350784302,0.1750195473432541,0.012671965174376965,0.2934587597846985,0.02434195950627327,0.4136120080947876,0.8300061225891113,0.4101888835430145,0.49556630849838257,-0.2813693881034851,0.6443951725959778,0.9555649161338806,0.586742639541626,0.009427066892385483,0.77987140417099,0.5636405348777771,0.4700731933116913,1.127943515777588
622,0.7584006786346436,0.20286831259727478,0.7083651423454285,0.17502698302268982,0.012920128181576729,0.29357123374938965,0.024574976414442062,0.4102852940559387,0.8264962434768677,0.41023677587509155,0.4955371618270874,-0.28129082918167114,0.6457595229148865,0.9555524587631226,0.5706964731216431,0.00967488531023264,0.780622661113739,0.565161406993866,0.44312095642089844,1.1279451847076416
623,0.7584673166275024,0.2028771936893463,0.7129213213920593,0.17503367364406586,0.012745148502290249,0.29368075728416443,0.024419594556093216,0.4113670289516449,0.8239467144012451,0.4102833569049835,0.4955548644065857,-0.28121352195739746,0.6429601907730103,0.9555395841598511,0.5675816535949707,0.009423931129276752,0.780531108379364,0.56496262550354,0.45968636870384216,1.1279470920562744
624,0.75853031873703,0.2028854340314865,0.7224206924438477,0.17504018545150757,0.012690144591033459,0.2937881350517273,0.024406306445598602,0.41141843795776367,0.8260835409164429,0.410328209400177,0.49553072452545166,-0.2811383306980133,0.6461657285690308,0.9555270671844482,0.5731036067008972,0.009511256590485573,0.7799587249755859,0.563817024230957,0.4742363393306732,1.1279492378234863
625,0.7585916519165039,0.20289285480976105,0.7246343493461609,0.17504629492759705,0.012883550487458706,0.29389405250549316,0.024616997689008713,0.41254979372024536,0.8300153613090515,0.4103710949420929,0.4954908788204193,-0.2810654640197754,0.64908766746521,0.9555146098136902,0.5700618624687195,0.009478178806602955,0.780642032623291,0.5652469396591187,0.46465587615966797,1.1279520988464355
626,0.7586560845375061,0.2029019445180893,0.7243665456771851,0.17505337297916412,0.012786490842700005,0.2939988970756531,0.02435348555445671,0.4113931357860565,0.8268765211105347,0.4104134142398834,0.4954613149166107,-0.2809937596321106,0.6464552283287048,0.9555022120475769,0.5713075399398804,0.009735696017742157,0.7805015444755554,0.5649580955505371,0.4929998815059662,1.1279551982879639
627,0.758715808391571,0.2029089629650116,0.7227926254272461,0.175059512257576,0.013016453944146633,0.2940952181816101,0.024641919881105423,0.41041502356529236,0.8261675834655762,0.410453736782074,0.49552804231643677,-0.28092384338378906,0.6448119878768921,0.9554902911186218,0.5734111070632935,0.009960719384253025,0.7797532081604004,0.5634734034538269,0.48597782850265503,1.1279585361480713
628,0.7587724328041077,0.20291578769683838,0.7020003199577332,0.17506539821624756,0.01306714117527008,0.29419201612472534,0.024624086916446686,0.4117557406425476,0.8324912786483765,0.41049471497535706,0.4954856336116791,-0.2808549106121063,0.6516715884208679,0.9554783701896667,0.579867959022522,0.009980928152799606,0.7801334261894226,0.5642518401145935,0.4689501225948334,1.1279617547988892
629,0.7588318586349487,0.20292270183563232,0.694286584854126,0.1750713735818863,0.01279517076909542,0.29428809881210327,0.024464920163154602,0.4127826392650604,0.8265384435653687,0.4105362296104431,0.4955185353755951,-0.28078675270080566,0.6436161398887634,0.9554661512374878,0.5795018672943115,0.009574374184012413,0.7802468538284302,0.5644270181655884,0.44632524251937866,1.1279653310775757
630,0.7588902711868286,0.20292916893959045,0.700232744216919,0.1750773787498474,0.012854915112257004,0.2943814694881439,0.02459610067307949,0.4111541509628296,0.8257788419723511,0.4105745553970337,0.49551868438720703,-0.28072184324264526,0.6422026753425598,0.9554541110992432,0.5772131681442261,0.009637010283768177,0.7800440192222595,0.5640321969985962,0.44430863857269287,1.1279692649841309
631,0.7589455842971802,0.2029329538345337,0.7084828615188599,0.1750822514295578,0.01264608558267355,0.29447251558303833,0.024468224495649338,0.41388577222824097,0.8270667791366577,0.4106127619743347,0.4954955577850342,-0.2806585431098938,0.6465802192687988,0.9554411768913269,0.5734049081802368,0.009183931164443493,0.7814047336578369,0.5667315721511841,0.4474397897720337,1.127974510192871
632,0.759003758430481,0.20293830335140228,0.7185868620872498,0.17508789896965027,0.012962328270077705,0.2945656180381775,0.024596301838755608,0.4131908416748047,0.8279554843902588,0.41065093874931335,0.49553167819976807,-0.2805957794189453,0.6492260694503784,0.9554283022880554,0.571200966835022,0.009681884199380875,0.780315101146698,0.5645681619644165,0.47345393896102905,1.1279796361923218
633,0.7590568661689758,0.2029421478509903,0.706842303276062,0.17509280145168304,0.012982195243239403,0.29465556144714355,0.024416103959083557,0.41193079948425293,0.8266415596008301,0.41068869829177856,0.4955495297908783,-0.28053441643714905,0.6449569463729858,0.9554151892662048,0.572317361831665,0.009999080561101437,0.779950737953186,0.5638401508331299,0.4537062346935272,1.1279854774475098
634,0.7591106295585632,0.20294754207134247,0.7174562215805054,0.17509818077087402,0.012747264467179775,0.29474541544914246,0.02454959601163864,0.41064298152923584,0.830644965171814,0.4107266068458557,0.4955192506313324,-0.28047364950180054,0.6442341804504395,0.9554027318954468,0.5838421583175659,0.009337810799479485,0.7805519104003906,0.565011739730835,0.4525512456893921,1.1279902458190918
635,0.7591620683670044,0.20295271277427673,0.7207486033439636,0.17510339617729187,0.013136178255081177,0.29483217000961304,0.024728070944547653,0.4122617244720459,0.8288043737411499,0.41076433658599854,0.4955142140388489,-0.280413955450058,0.6474653482437134,0.9553908109664917,0.583783745765686,0.010084683075547218,0.7807499170303345,0.5654463768005371,0.48354944586753845,1.127994418144226
636,0.7592105269432068,0.20295657217502594,0.7220934629440308,0.1751079559326172,0.013104759156703949,0.29491516947746277,0.024628330022096634,0.4123254418373108,0.8265228271484375,0.41080090403556824,0.49553346633911133,-0.280355304479599,0.6461345553398132,0.9553791880607605,0.5786532163619995,0.010216152295470238,0.7801401615142822,0.5642217397689819,0.45817145705223083,1.12799870967865
637,0.7592589259147644,0.20296089351177216,0.7078264951705933,0.17511261999607086,0.012919114902615547,0.29499828815460205,0.024535637348890305,0.4120609164237976,0.8260687589645386,0.4108368158340454,0.4955078065395355,-0.2802976965904236,0.6428356170654297,0.9553674459457397,0.5792258977890015,0.00971668679267168,0.7798940539360046,0.5637596249580383,0.45211541652679443,1.1280030012130737
638,0.759303629398346,0.2029648870229721,0.7288838624954224,0.17511700093746185,0.01281801052391529,0.2950805127620697,0.024351200088858604,0.41101157665252686,0.8260409235954285,0.4108719825744629,0.49553579092025757,-0.28024041652679443,0.6436920166015625,0.9553561210632324,0.5697186589241028,0.009826644323766232,0.7803346514701843,0.5645785331726074,0.499159574508667,1.128007173538208
639,0.7593441009521484,0.20296712219715118,0.7085943222045898,0.17512044310569763,0.012772265821695328,0.2951558530330658,0.024597011506557465,0.41236352920532227,0.8300447463989258,0.41090521216392517,0.49554765224456787,-0.28018516302108765,0.6435653567314148,0.9553455114364624,0.5841232538223267,0.00945796724408865,0.78058260679245,0.5650594234466553,0.4480911195278168,1.1280105113983154
640,0.7593833804130554,0.2029692679643631,0.7230641841888428,0.1751236915588379,0.01287901308387518,0.29522958397865295,0.02449643425643444,0.4108695387840271,0.8244592547416687,0.4109375774860382,0.4955098628997803,-0.2801312804222107,0.6416143178939819,0.9553350210189819,0.5694054365158081,0.00963588710874319,0.7806029319763184,0.5651670694351196,0.48875483870506287,1.128014326095581
641,0.7594206929206848,0.20297104120254517,0.7083745002746582,0.17512686550617218,0.012886486016213894,0.2953035533428192,0.02462136372923851,0.4129924476146698,0.8294061422348022,0.41096916794776917,0.49553173780441284,-0.2800789475440979,0.6493768692016602,0.9553248882293701,0.5744669437408447,0.009584621526300907,0.7809895873069763,0.5659037828445435,0.4418374001979828,1.1280179023742676
642,0.7594570517539978,0.20297150313854218,0.7231313586235046,0.17512968182563782,0.013058431446552277,0.2953757047653198,0.02480953559279442,0.41185128688812256,0.8309510946273804,0.41100063920021057,0.4955463409423828,-0.2800271213054657,0.6504827737808228,0.9553141593933105,0.5785634517669678,0.00978132989257574,0.7812768816947937,0.5664840340614319,0.4904876947402954,1.1280229091644287
643,0.7594946622848511,0.20297257602214813,0.7174463272094727,0.17513291537761688,0.012797834351658821,0.29544612765312195,0.024526692926883698,0.4095425605773926,0.822594165802002,0.4110308587551117,0.4954853653907776,-0.279977411031723,0.6370052099227905,0.9553039073944092,0.5716785788536072,0.009734759107232094,0.7792314291000366,0.5624016523361206,0.4699762463569641,1.1280276775360107
644,0.7595316171646118,0.20297344028949738,0.7238709330558777,0.1751360446214676,0.012930642813444138,0.2955116033554077,0.02461564540863037,0.41118812561035156,0.8306429386138916,0.4110596179962158,0.4955798089504242,-0.2799297273159027,0.648591935634613,0.9552944898605347,0.5751900672912598,0.009483854286372662,0.7810966372489929,0.5661037564277649,0.4854385554790497,1.1280317306518555
645,0.7595680952072144,0.20297376811504364,0.7108463644981384,0.17513886094093323,0.012809637002646923,0.2955755591392517,0.024388058111071587,0.41162317991256714,0.8264566659927368,0.41108760237693787,0.4955233335494995,-0.27988311648368835,0.6458818912506104,0.9552849531173706,0.570457935333252,0.009556654840707779,0.7802248001098633,0.564403235912323,0.4598141610622406,1.1280362606048584
646,0.7596029043197632,0.20297397673130035,0.7113661766052246,0.17514152824878693,0.012769910506904125,0.29563629627227783,0.024192869663238525,0.41155409812927246,0.8249496817588806,0.41111573576927185,0.49556732177734375,-0.2798372507095337,0.6410400867462158,0.9552756547927856,0.5777486562728882,0.009678499773144722,0.7797523736953735,0.5634322166442871,0.4554164409637451,1.1280404329299927
647,0.7596371173858643,0.20297399163246155,0.7227033972740173,0.17514410614967346,0.012872470542788506,0.29569652676582336,0.02445104531943798,0.4126652181148529,0.8244457244873047,0.4111437201499939,0.4955277442932129,-0.27979186177253723,0.6436760425567627,0.9552664756774902,0.56525719165802,0.00980572309345007,0.7797384262084961,0.5634084939956665,0.49993714690208435,1.128044605255127
648,0.7596718072891235,0.20297493040561676,0.7147830724716187,0.17514707148075104,0.012924078851938248,0.29575952887535095,0.02449302189052105,0.4136905074119568,0.8279975652694702,0.41117143630981445,0.4955218732357025,-0.2797464430332184,0.64691561460495,0.9552572965621948,0.5765878558158875,0.009541894309222698,0.7813894152641296,0.5667158961296082,0.4643937051296234,1.1280488967895508
649,0.7597094178199768,0.20297785103321075,0.7160829305648804,0.1751507818698883,0.012572689913213253,0.295824259519577,0.024280324578285217,0.4111204147338867,0.8250066637992859,0.41119909286499023,0.49554747343063354,-0.27970120310783386,0.6433085203170776,0.955248236656189,0.5685096383094788,0.009061332792043686,0.7785364985466003,0.5609931349754333,0.46183404326438904,1.1280529499053955
650,0.7597489953041077,0.20298166573047638,0.7259141802787781,0.17515484988689423,0.012966020032763481,0.29588764905929565,0.024572234600782394,0.4118516445159912,0.8279237151145935,0.4112267792224884,0.4954979419708252,-0.27965712547302246,0.6479321718215942,0.9552397727966309,0.5787438154220581,0.009915366768836975,0.780025839805603,0.5640098452568054,0.4748300313949585,1.128056287765503
651,0.7597890496253967,0.20298601686954498,0.7201905250549316,0.17515914142131805,0.012773584574460983,0.2959510087966919,0.024528868496418,0.4121703803539276,0.8279930949211121,0.41125500202178955,0.49550914764404297,-0.279613196849823,0.6460320949554443,0.9552313685417175,0.5752394199371338,0.009378199465572834,0.7805677652359009,0.5650606155395508,0.4843369424343109,1.1280597448349
652,0.7598304748535156,0.202991783618927,0.7235053777694702,0.17516392469406128,0.012929094955325127,0.29601728916168213,0.024540357291698456,0.4141334891319275,0.8277076482772827,0.4112827777862549,0.4955252408981323,-0.279570072889328,0.6487565636634827,0.9552230834960938,0.5719577074050903,0.009689176455140114,0.780876636505127,0.5657023787498474,0.4926345944404602,1.1280627250671387
653,0.7598692178726196,0.20299719274044037,0.7191777229309082,0.17516840994358063,0.0130979148671031,0.2960814833641052,0.024568531662225723,0.4109926223754883,0.8290935754776001,0.4113101065158844,0.49554726481437683,-0.2795279920101166,0.6456074714660645,0.9552152156829834,0.5777322053909302,0.010151796974241734,0.7805630564689636,0.565065860748291,0.4794628620147705,1.1280653476715088
654,0.7599088549613953,0.20300334692001343,0.6897982358932495,0.17517325282096863,0.013014156371355057,0.296144962310791,0.0245090052485466,0.41114482283592224,0.8314031362533569,0.4113365411758423,0.49552425742149353,-0.2794872224330902,0.6504756808280945,0.9552078247070312,0.5744816660881042,0.00985632836818695,0.7812638282775879,0.5664659738540649,0.44051310420036316,1.1280672550201416
655,0.7599445581436157,0.20300810039043427,0.7034745216369629,0.17517751455307007,0.01290132850408554,0.2962052822113037,0.02437213435769081,0.4129995107650757,0.8266021609306335,0.4113616943359375,0.4955745339393616,-0.27944767475128174,0.6454185247421265,0.9552006721496582,0.5689778327941895,0.00992346741259098,0.7804643511772156,0.5648255944252014,0.45062482357025146,1.1280696392059326
656,0.7599776983261108,0.203012153506279,0.7260578870773315,0.17518147826194763,0.012986625544726849,0.2962665855884552,0.024644851684570312,0.41165709495544434,0.8283104300498962,0.4113866090774536,0.49554118514060974,-0.27940893173217773,0.6465300917625427,0.9551932215690613,0.5783220529556274,0.009883197024464607,0.7801233530044556,0.5641943216323853,0.4817211627960205,1.1280723810195923
657,0.7600094079971313,0.203015998005867,0.7254918813705444,0.1751853972673416,0.012893907725811005,0.296325147151947,0.024562552571296692,0.41144418716430664,0.8277131915092468,0.411411315202713,0.49549946188926697,-0.2793710231781006,0.6471638679504395,0.9551860690116882,0.5724349021911621,0.00969921424984932,0.7796241641044617,0.5631937384605408,0.4815475344657898,1.1280750036239624
658,0.7600405812263489,0.20302051305770874,0.7258896827697754,0.17518934607505798,0.012805791571736336,0.29638102650642395,0.0243828222155571,0.41238102316856384,0.827105700969696,0.4114342927932739,0.49551790952682495,-0.2793346047401428,0.6471610069274902,0.9551795721054077,0.5647207498550415,0.00963238999247551,0.780638575553894,0.5652220845222473,0.46827635169029236,1.1280767917633057
