_step,S_CE_max,S_CU_mean,G_cont_max,S_CE_std,S_CE_mean,G_cont_mean,beta_ce_std,ce_offset_mean,cu_multiplier_mean,G_cont_std,S_CE_min,G_cont_min,beta_ce_mean,S_CU_min,S_CU_std,S_CU_max,beta_cu_mean,ce_offset_std,beta_cu_std,cu_multiplier_std
569,0.608456015586853,0.49084433913230896,0.8144366145133972,0.00916100200265646,0.5231420397758484,0.7573655843734741,0.764477550983429,1.0330824851989746,1.023068904876709,0.014547282829880714,0.40016064047813416,0.6934806704521179,0.08326854556798935,0.4030880331993103,0.026828419417142868,0.5798138976097107,-0.314200222492218,0.1785680055618286,0.4672718346118927,0.1514042317867279
570,0.6036826372146606,0.4908362329006195,0.8120250701904297,0.008883626200258732,0.5220803022384644,0.7568551301956177,0.7645847201347351,1.0330792665481567,1.0230450630187988,0.014203998260200024,0.40527528524398804,0.6856307983398438,0.08347910642623901,0.402646541595459,0.02675512433052063,0.5822871923446655,-0.314043790102005,0.17859575152397156,0.4674460291862488,0.15144123136997223
571,0.6053165793418884,0.49081259965896606,0.8140418529510498,0.009350450709462166,0.523297905921936,0.7574412226676941,0.7646975517272949,1.0330805778503418,1.02301824092865,0.014541192911565304,0.4077141284942627,0.6898573637008667,0.08370643854141235,0.4021178185939789,0.026867996901273727,0.5869504809379578,-0.31389087438583374,0.17862457036972046,0.46762412786483765,0.15147945284843445
572,0.6053317189216614,0.490824431180954,0.8117150664329529,0.009403164498507977,0.5229313969612122,0.7572709321975708,0.7648103833198547,1.0330815315246582,1.0229907035827637,0.0144546739757061,0.41760119795799255,0.6920949816703796,0.08393992483615875,0.40097713470458984,0.026688961312174797,0.5817975401878357,-0.31373798847198486,0.17865607142448425,0.4677949547767639,0.15151727199554443
573,0.6081559658050537,0.49077796936035156,0.8121917247772217,0.00913999229669571,0.5242236852645874,0.7578956484794617,0.7649241089820862,1.0330822467803955,1.0229649543762207,0.014515344053506851,0.4035659730434418,0.6942533850669861,0.08416710793972015,0.40229687094688416,0.026782091706991196,0.5750284194946289,-0.31358572840690613,0.17868703603744507,0.4679628014564514,0.15155747532844543
574,0.605789065361023,0.49082666635513306,0.8124637603759766,0.00937444344162941,0.5227182507514954,0.7571563720703125,0.765033483505249,1.0330853462219238,1.0229402780532837,0.014506652019917965,0.39654359221458435,0.6780893206596375,0.08438404649496078,0.4008796215057373,0.0267516877502203,0.5820751190185547,-0.31343287229537964,0.17871399223804474,0.4681251049041748,0.1515977680683136
575,0.6073952913284302,0.4908102750778198,0.8135406374931335,0.009175903163850307,0.5228304862976074,0.7572125792503357,0.7651607990264893,1.0330852270126343,1.0229185819625854,0.014440679922699928,0.4093470573425293,0.6916637420654297,0.08460890501737595,0.4027547240257263,0.026807060465216637,0.5850019454956055,-0.3132835626602173,0.17874659597873688,0.4682855010032654,0.1516408622264862
576,0.604684591293335,0.49079999327659607,0.8111799955368042,0.00946456752717495,0.5227787494659424,0.7571624517440796,0.7652915120124817,1.0330843925476074,1.0228956937789917,0.014650441706180573,0.41207391023635864,0.683140754699707,0.08483980596065521,0.39935094118118286,0.026923194527626038,0.5828592777252197,-0.3131348192691803,0.17878273129463196,0.4684491455554962,0.1516825556755066
577,0.6026990413665771,0.4908745288848877,0.8099570274353027,0.009066480211913586,0.5219815373420715,0.7567883729934692,0.7654321193695068,1.0330814123153687,1.0228750705718994,0.014316951856017113,0.40693411231040955,0.6955658793449402,0.08506804704666138,0.40303656458854675,0.026463132351636887,0.5798945426940918,-0.31298598647117615,0.17882400751113892,0.4686129689216614,0.15172627568244934
578,0.6080182790756226,0.4908214509487152,0.8163094520568848,0.009118882939219475,0.522796630859375,0.7571961879730225,0.7655951380729675,1.0330772399902344,1.0228538513183594,0.014395231381058693,0.41070109605789185,0.6936206221580505,0.08530814945697784,0.4031069874763489,0.026670260354876518,0.5786192417144775,-0.31283828616142273,0.17887185513973236,0.4687739610671997,0.1517714262008667
579,0.606706440448761,0.4907340407371521,0.8115054368972778,0.009164481423795223,0.5236005783081055,0.757570743560791,0.7657573819160461,1.0330734252929688,1.0228317975997925,0.01444220170378685,0.40446385741233826,0.6928501129150391,0.08554764837026596,0.40145355463027954,0.026780851185321808,0.5761525630950928,-0.3126920461654663,0.17892026901245117,0.4689333736896515,0.15181520581245422
580,0.6068462133407593,0.4906592071056366,0.8140954971313477,0.009144360199570656,0.5239401459693909,0.7577202320098877,0.7659133672714233,1.033074140548706,1.0228064060211182,0.014517752453684807,0.4191153943538666,0.686955451965332,0.08578872680664062,0.40225908160209656,0.02709898166358471,0.5912237167358398,-0.3125463128089905,0.1789647787809372,0.46909111738204956,0.1518581658601761
581,0.6064727306365967,0.4907487630844116,0.8131483793258667,0.00950482115149498,0.5232366323471069,0.7573816776275635,0.7660490274429321,1.0330771207809448,1.022780179977417,0.01456448994576931,0.40289193391799927,0.6921619176864624,0.08602249622344971,0.40057775378227234,0.026773206889629364,0.5773530006408691,-0.3124014139175415,0.1790008544921875,0.4692462086677551,0.15189780294895172
582,0.6014813780784607,0.4907712936401367,0.8109580278396606,0.00934324786067009,0.5238507986068726,0.7577222585678101,0.7661853432655334,1.033079981803894,1.0227546691894531,0.014329396188259125,0.4040343761444092,0.6940933465957642,0.08625216782093048,0.40237149596214294,0.026427235454320908,0.5802097916603088,-0.3122565448284149,0.17903617024421692,0.4693998694419861,0.15193688869476318
583,0.6058555841445923,0.4908725619316101,0.8136241436004639,0.00924756657332182,0.5218855142593384,0.7567498087882996,0.7663226127624512,1.0330822467803955,1.0227292776107788,0.014328360557556152,0.4064665734767914,0.6817026138305664,0.08647972345352173,0.40006589889526367,0.026460301131010056,0.5993071794509888,-0.3121132254600525,0.17907103896141052,0.46954745054244995,0.1519743651151657
584,0.6050093770027161,0.4906724691390991,0.8138522505760193,0.009164669550955296,0.5232014060020447,0.757347047328949,0.7664631009101868,1.0330829620361328,1.0227062702178955,0.014517206698656082,0.4209021031856537,0.6855864524841309,0.086698018014431,0.4006883502006531,0.026999082416296005,0.58289635181427,-0.31197285652160645,0.17910560965538025,0.4696893095970154,0.15201161801815033
585,0.6078199148178101,0.49090179800987244,0.8125659823417664,0.009142627939581871,0.5214868187904358,0.7565528750419617,0.766606330871582,1.0330857038497925,1.0226815938949585,0.01426095049828291,0.39911434054374695,0.6835662722587585,0.08692004531621933,0.4012621343135834,0.02641136944293976,0.5777125954627991,-0.31183528900146484,0.17913980782032013,0.46983274817466736,0.15204881131649017
586,0.6044401526451111,0.49083849787712097,0.8118420839309692,0.00925268605351448,0.5219555497169495,0.7567565441131592,0.766730010509491,1.0330898761749268,1.0226564407348633,0.014420220628380775,0.4001511037349701,0.6869544386863708,0.08713754266500473,0.40394848585128784,0.026604749262332916,0.579580545425415,-0.3116980493068695,0.17916759848594666,0.46997082233428955,0.15208280086517334
587,0.6039437055587769,0.49084851145744324,0.8134788274765015,0.00942603126168251,0.521802544593811,0.7566885948181152,0.7668582797050476,1.0330902338027954,1.022633671760559,0.014453677460551262,0.4195586144924164,0.6821727156639099,0.08735136687755585,0.3974319398403168,0.026660045608878136,0.5997307300567627,-0.3115653097629547,0.17920000851154327,0.47010594606399536,0.15211732685565948
588,0.6073424816131592,0.4907422661781311,0.8130968809127808,0.00882582925260067,0.5227382779121399,0.7571765780448914,0.7669902443885803,1.0330919027328491,1.0226097106933594,0.014163861982524395,0.445828914642334,0.6981105804443359,0.0875634104013443,0.3997471332550049,0.02687722072005272,0.5917413234710693,-0.31143173575401306,0.17923152446746826,0.47024431824684143,0.15215128660202026
589,0.6065756678581238,0.49076008796691895,0.8147416114807129,0.009309541434049606,0.5225743651390076,0.757046103477478,0.7671304941177368,1.0330902338027954,1.0225894451141357,0.01451468002051115,0.3977040648460388,0.6848980784416199,0.08776547014713287,0.4024542570114136,0.02673039212822914,0.5861763954162598,-0.3112998604774475,0.17926634848117828,0.4703803062438965,0.15218693017959595
590,0.610785722732544,0.49093469977378845,0.8168339729309082,0.00911010056734085,0.5212541818618774,0.7564514875411987,0.7672703862190247,1.0330878496170044,1.0225696563720703,0.014232104644179344,0.39688754081726074,0.6871705055236816,0.08796507120132446,0.3995969891548157,0.02645518258213997,0.6025532484054565,-0.311172753572464,0.17930135130882263,0.4705119729042053,0.15222135186195374
591,0.6083788871765137,0.4907413423061371,0.8157538175582886,0.00932383630424738,0.5228803157806396,0.7571816444396973,0.767410933971405,1.0330837965011597,1.022552251815796,0.014606263488531113,0.42386025190353394,0.6961474418640137,0.08815738558769226,0.40202951431274414,0.02678864262998104,0.5896388292312622,-0.31104838848114014,0.17933565378189087,0.47063910961151123,0.15225587785243988
592,0.6062668561935425,0.49083971977233887,0.8175696730613708,0.00900953821837902,0.5220927596092224,0.7568513751029968,0.7675579786300659,1.033078670501709,1.0225348472595215,0.014258787035942078,0.42780980467796326,0.6932400465011597,0.08835538476705551,0.4033687114715576,0.02654646895825863,0.5880273580551147,-0.3109268844127655,0.17937281727790833,0.4707685112953186,0.15229083597660065
593,0.6038659811019897,0.490723192691803,0.8114511370658875,0.009068559855222702,0.5225816369056702,0.7570439577102661,0.7677186727523804,1.0330731868743896,1.0225197076797485,0.01437673531472683,0.41409915685653687,0.6862330436706543,0.0885598286986351,0.40311574935913086,0.02680089697241783,0.5853082537651062,-0.31080594658851624,0.17941206693649292,0.4709011912345886,0.15232768654823303
594,0.6080507636070251,0.490822434425354,0.8131299018859863,0.009068318642675877,0.5228034257888794,0.7571942210197449,0.7678727507591248,1.033066987991333,1.0225061178207397,0.014346299692988396,0.40726226568222046,0.6930557489395142,0.08875712007284164,0.4033142030239105,0.026481669396162033,0.5800477862358093,-0.31068822741508484,0.1794489622116089,0.47103187441825867,0.15236394107341766
595,0.6041151285171509,0.4907827079296112,0.809834897518158,0.009143322706222534,0.5241798162460327,0.7578703761100769,0.7680372595787048,1.0330597162246704,1.022493839263916,0.014475876465439796,0.40601474046707153,0.6731221079826355,0.0889553427696228,0.40338191390037537,0.026596862822771072,0.5706881880760193,-0.3105733394622803,0.17949026823043823,0.47116154432296753,0.15240250527858734
596,0.60645991563797,0.49072909355163574,0.8339804410934448,0.009238560684025288,0.5240280628204346,0.7578002214431763,0.7681910395622253,1.0330543518066406,1.0224800109863281,0.014408538118004799,0.4036617875099182,0.6821833848953247,0.08914768695831299,0.4025294780731201,0.026717958971858025,0.6228861212730408,-0.3104597330093384,0.1795300990343094,0.4712894558906555,0.15243957936763763
597,0.6073780059814453,0.4906923174858093,0.8155238032341003,0.00912090577185154,0.5231098532676697,0.7573018074035645,0.7683312892913818,1.0330491065979004,1.0224647521972656,0.014459948055446148,0.43335115909576416,0.6906147003173828,0.08933655917644501,0.40302738547325134,0.02683812752366066,0.5801382064819336,-0.3103483319282532,0.17956742644309998,0.4714192748069763,0.1524731069803238
598,0.6086727976799011,0.4908013343811035,0.8193811178207397,0.00906468741595745,0.5207487344741821,0.7561601996421814,0.7684720754623413,1.0330415964126587,1.0224504470825195,0.01420688908547163,0.3975716531276703,0.658467710018158,0.08952005207538605,0.3963698744773865,0.026799656450748444,0.6067745685577393,-0.3102392852306366,0.17960572242736816,0.47154074907302856,0.1525053083896637
599,0.605920135974884,0.4908078610897064,0.8123528361320496,0.009114451706409454,0.5216517448425293,0.7565963268280029,0.7686105370521545,1.0330333709716797,1.0224369764328003,0.014414837583899498,0.4215470254421234,0.6936060190200806,0.08970052003860474,0.4031684398651123,0.026792291551828384,0.572730302810669,-0.3101341128349304,0.17964333295822144,0.47166627645492554,0.15253698825836182
600,0.6065769195556641,0.49078506231307983,0.8130110502243042,0.009163585491478443,0.5227317214012146,0.7571413516998291,0.7687534689903259,1.0330235958099365,1.0224237442016602,0.01443946547806263,0.39834174513816833,0.6788954138755798,0.08987893909215927,0.39674127101898193,0.02673812210559845,0.5949896574020386,-0.31003186106681824,0.1796838343143463,0.4717908799648285,0.15256865322589874
601,0.6057109832763672,0.490768164396286,0.811305046081543,0.009276059456169605,0.5224660634994507,0.756993293762207,0.7688833475112915,1.033017873764038,1.0224090814590454,0.014498025178909302,0.4003574848175049,0.6885895133018494,0.0900500938296318,0.402443528175354,0.026795100420713425,0.583354651927948,-0.30992862582206726,0.17971904575824738,0.47191447019577026,0.15259888768196106
602,0.6071182489395142,0.4907841086387634,0.8116183280944824,0.00916916225105524,0.522489070892334,0.7570145130157471,0.7690049409866333,1.0330122709274292,1.022394061088562,0.014477666467428207,0.4308547377586365,0.6797401309013367,0.09021082520484924,0.40195655822753906,0.0267647635191679,0.5727503299713135,-0.30982258915901184,0.17975354194641113,0.472036212682724,0.1526278704404831
603,0.6068825721740723,0.4907647967338562,0.8149308562278748,0.009268286637961864,0.5221356153488159,0.7568175196647644,0.7691189050674438,1.0330078601837158,1.0223780870437622,0.014496315270662308,0.40961503982543945,0.6831023097038269,0.09036769717931747,0.40231356024742126,0.026810381561517715,0.5831165313720703,-0.30972063541412354,0.17978523671627045,0.47215938568115234,0.15265463292598724
604,0.6055909395217896,0.49083060026168823,0.813866376876831,0.009339125826954842,0.5225363969802856,0.7570631504058838,0.7692387700080872,1.0330018997192383,1.0223631858825684,0.01439499668776989,0.4245430827140808,0.6730278730392456,0.09052629768848419,0.40228694677352905,0.026511114090681076,0.5877101421356201,-0.309621661901474,0.1798180788755417,0.4722782373428345,0.15268133580684662
605,0.6070080399513245,0.49068379402160645,0.8118181228637695,0.009165497496724129,0.5225366353988647,0.7569994926452637,0.7693548202514648,1.032997488975525,1.0223476886749268,0.014490142464637756,0.40583810210227966,0.683377742767334,0.09068381041288376,0.40123820304870605,0.026944931596517563,0.5817582607269287,-0.3095218539237976,0.17984917759895325,0.47239866852760315,0.15270790457725525
606,0.606627345085144,0.4908781051635742,0.8107732534408569,0.009264538064599037,0.5211264491081238,0.7563459277153015,0.7694699168205261,1.0329927206039429,1.0223325490951538,0.014408759772777557,0.410085529088974,0.6955442428588867,0.09083813428878784,0.4007716178894043,0.02661493793129921,0.5688247084617615,-0.30942365527153015,0.1798800528049469,0.47251197695732117,0.15273478627204895
607,0.602878987789154,0.4907711446285248,0.8135601878166199,0.008768754079937935,0.5213086605072021,0.756411075592041,0.7695809602737427,1.0329875946044922,1.0223182439804077,0.014298017136752605,0.4231683909893036,0.6889871954917908,0.0909893661737442,0.40039393305778503,0.02690410427749157,0.5906087160110474,-0.3093299865722656,0.17990928888320923,0.4726252257823944,0.15276086330413818
608,0.607529878616333,0.49062904715538025,0.8151554465293884,0.008946024812757969,0.523200273513794,0.7573248147964478,0.7696861624717712,1.0329833030700684,1.0223033428192139,0.014391089789569378,0.42270755767822266,0.675946831703186,0.09113966673612595,0.40242743492126465,0.026867670938372612,0.5839633941650391,-0.3092356026172638,0.17993676662445068,0.47273680567741394,0.1527857780456543
609,0.6047739386558533,0.49080395698547363,0.830441415309906,0.009188557974994183,0.5227380394935608,0.7571463584899902,0.7697890400886536,1.0329792499542236,1.0222878456115723,0.014407647773623466,0.42601466178894043,0.677571177482605,0.09128930419683456,0.40236079692840576,0.026577550917863846,0.6138315200805664,-0.3091420829296112,0.179965078830719,0.47284647822380066,0.15281042456626892
610,0.6063699126243591,0.4907538890838623,0.8117358088493347,0.00944737158715725,0.5234627723693848,0.7574946880340576,0.7698866724967957,1.0329759120941162,1.022273302078247,0.014579320326447487,0.4240170419216156,0.6935580968856812,0.09143508970737457,0.4023086428642273,0.02666931413114071,0.5708335638046265,-0.3090493679046631,0.17999131977558136,0.47295331954956055,0.15283532440662384
611,0.6043660044670105,0.4907087981700897,0.8146028518676758,0.009084406308829784,0.5228875875473022,0.7571948766708374,0.7699757218360901,1.032974362373352,1.0222582817077637,0.014464234933257103,0.4063171148300171,0.6898686289787292,0.09157329052686691,0.4027610719203949,0.02695700339972973,0.5860162377357483,-0.30895575881004333,0.18001480400562286,0.4730571210384369,0.1528593897819519
612,0.6081060171127319,0.49072012305259705,0.8136802911758423,0.009129399433732033,0.5229586958885193,0.7572356462478638,0.7700580358505249,1.0329744815826416,1.0222429037094116,0.014536229893565178,0.4211452007293701,0.6919929385185242,0.09170945733785629,0.4009287357330322,0.026974473148584366,0.5800243616104126,-0.30886411666870117,0.18003420531749725,0.4731580317020416,0.15288157761096954
613,0.6048027873039246,0.49075397849082947,0.8168692588806152,0.009180385619401932,0.5229521989822388,0.7572379112243652,0.7701418399810791,1.0329744815826416,1.0222278833389282,0.014442428015172482,0.3957838714122772,0.6666045784950256,0.0918436273932457,0.3978489339351654,0.026737932115793228,0.6061314344406128,-0.3087737560272217,0.18005436658859253,0.47325727343559265,0.15290458500385284
614,0.6047024130821228,0.4906977415084839,0.8106268644332886,0.008988149464130402,0.5227074027061462,0.757103681564331,0.7702166438102722,1.0329759120941162,1.0222117900848389,0.01431193482130766,0.4066377580165863,0.6804584264755249,0.09197227656841278,0.4021890163421631,0.026769306510686874,0.5870881676673889,-0.3086845278739929,0.18007256090641022,0.47335782647132874,0.15292605757713318
615,0.6090513467788696,0.490813672542572,0.8169884085655212,0.00930149108171463,0.5225520133972168,0.75706946849823,0.7703008651733398,1.032975673675537,1.0221976041793823,0.014451905153691769,0.40745413303375244,0.6780428290367126,0.09210479259490967,0.4016251564025879,0.02667265757918358,0.5934128761291504,-0.3085959851741791,0.18009409308433533,0.47345542907714844,0.15294906497001648
616,0.6052820086479187,0.49087008833885193,0.8113738894462585,0.008822327479720116,0.5216093063354492,0.7566201090812683,0.7703953385353088,1.0329746007919312,1.0221836566925049,0.014137862250208855,0.39691466093063354,0.6879075765609741,0.09224345535039902,0.4022396504878998,0.026567954570055008,0.5786623358726501,-0.30850839614868164,0.18011850118637085,0.47355297207832336,0.1529730260372162
617,0.6074581146240234,0.4907379150390625,0.8141831755638123,0.00909755751490593,0.5228726863861084,0.7571882605552673,0.7704728245735168,1.0329748392105103,1.0221689939498901,0.014507252722978592,0.40600308775901794,0.679846465587616,0.09237580001354218,0.40291985869407654,0.02688009850680828,0.5855740308761597,-0.30842092633247375,0.180138498544693,0.4736483097076416,0.15299440920352936
618,0.6074457168579102,0.4908202290534973,0.812753438949585,0.009077966213226318,0.522660493850708,0.7571305632591248,0.7705522179603577,1.0329737663269043,1.022154450416565,0.014330992475152016,0.39641666412353516,0.6786377429962158,0.09250907599925995,0.402103066444397,0.02658223919570446,0.574150025844574,-0.3083329200744629,0.18016138672828674,0.47374215722084045,0.15301631391048431
619,0.6022358536720276,0.49080321192741394,0.8103162050247192,0.008513733744621277,0.5214079022407532,0.7565010786056519,0.7706279158592224,1.032972812652588,1.0221405029296875,0.013990357518196106,0.4331110417842865,0.6764024496078491,0.09264074265956879,0.3994874954223633,0.026668787002563477,0.5969052910804749,-0.30824628472328186,0.18018300831317902,0.4738350212574005,0.15303769707679749
620,0.608269989490509,0.4906359612941742,0.8132535815238953,0.00905637163668871,0.5237634778022766,0.7576307654380798,0.7707054615020752,1.0329699516296387,1.022127389907837,0.014381683431565762,0.395801842212677,0.6655980348587036,0.09277181327342987,0.402944415807724,0.026933372020721436,0.5799542665481567,-0.3081611692905426,0.18020795285701752,0.47392845153808594,0.15305985510349274
621,0.6086951494216919,0.4908304214477539,0.8138808012008667,0.009123498573899269,0.5221418738365173,0.7568577527999878,0.770781397819519,1.0329676866531372,1.0221140384674072,0.014321761205792427,0.4036014974117279,0.6815000772476196,0.09289942681789398,0.4019089639186859,0.026554923504590988,0.5861520767211914,-0.30807870626449585,0.18023183941841125,0.47402164340019226,0.15308138728141785
622,0.6041227579116821,0.4906444549560547,0.8111733794212341,0.009176691994071007,0.5235341787338257,0.7575032711029053,0.7708501815795898,1.0329664945602417,1.0221002101898193,0.014443310908973217,0.4040699601173401,0.6945711970329285,0.09302257001399994,0.40334010124206543,0.026820851489901543,0.5786160230636597,-0.3079957962036133,0.1802540123462677,0.4741106927394867,0.15310150384902954
623,0.6072104573249817,0.49067944288253784,0.8137673139572144,0.009292393922805786,0.5245670080184937,0.7580441832542419,0.7709124684333801,1.0329647064208984,1.0220863819122314,0.014504420571029186,0.40405258536338806,0.6843318939208984,0.09314429014921188,0.40363186597824097,0.026759549975395203,0.578660786151886,-0.30791616439819336,0.180275097489357,0.4741987884044647,0.1531202495098114
624,0.6032928824424744,0.49094730615615845,0.8106881976127625,0.008923416957259178,0.5209073424339294,0.7562834620475769,0.7709662318229675,1.0329642295837402,1.022071361541748,0.014070111326873302,0.43982529640197754,0.6955079436302185,0.09326019138097763,0.4027763605117798,0.02625180035829544,0.5701401233673096,-0.3078380227088928,0.18029476702213287,0.4742870032787323,0.15313774347305298
625,0.6046229600906372,0.49075669050216675,0.811689555644989,0.009283795021474361,0.522506058216095,0.7570330500602722,0.7710210084915161,1.0329643487930298,1.0220571756362915,0.014367874711751938,0.41603225469589233,0.6836997866630554,0.09337829053401947,0.40183156728744507,0.026690036058425903,0.5880786180496216,-0.3077607750892639,0.1803140640258789,0.47437089681625366,0.1531558334827423
626,0.6029486656188965,0.49080225825309753,0.8092873096466064,0.009240382350981236,0.5212360620498657,0.7563875913619995,0.7710683941841125,1.0329653024673462,1.0220427513122559,0.014425463043153286,0.4076663851737976,0.68724125623703,0.0934906154870987,0.4019901156425476,0.026879440993070602,0.577034592628479,-0.30768758058547974,0.18033191561698914,0.47445306181907654,0.1531735211610794
627,0.6065699458122253,0.4907021224498749,0.8130375742912292,0.009644084610044956,0.5220543742179871,0.7567466497421265,0.7711225748062134,1.0329651832580566,1.0220293998718262,0.014665077440440655,0.40228527784347534,0.6559595465660095,0.09360191226005554,0.4013632535934448,0.026906434446573257,0.5898984670639038,-0.30761629343032837,0.18035145103931427,0.4745354652404785,0.15319184958934784
628,0.6053480505943298,0.4907101094722748,0.8132729530334473,0.009288934990763664,0.5230327844619751,0.7572673559188843,0.7711842060089111,1.0329641103744507,1.0220167636871338,0.014455825090408325,0.4030919075012207,0.6935153007507324,0.09371607005596161,0.40219688415527344,0.02676567994058132,0.5860174894332886,-0.3075472116470337,0.1803726702928543,0.47461754083633423,0.15321019291877747
629,0.6075012683868408,0.4907589852809906,0.8145179152488708,0.0091478256508708,0.5222753882408142,0.7568851709365845,0.7712470889091492,1.032963514328003,1.0220041275024414,0.014461508020758629,0.4091833531856537,0.6932884454727173,0.09382747858762741,0.40286463499069214,0.02669348195195198,0.5797268748283386,-0.30748042464256287,0.1803927719593048,0.474697083234787,0.1532285511493683
630,0.6079382300376892,0.49065813422203064,0.8163771629333496,0.009546017274260521,0.5237690806388855,0.7576279640197754,0.7713121771812439,1.0329625606536865,1.0219924449920654,0.014639873057603836,0.42889124155044556,0.690097987651825,0.09393569082021713,0.40298375487327576,0.026866517961025238,0.5853511095046997,-0.30741608142852783,0.18041405081748962,0.47477269172668457,0.15324723720550537
631,0.6088904738426208,0.4906076192855835,0.8170506954193115,0.009217880666255951,0.5238530039787292,0.7576395273208618,0.7713720202445984,1.032961130142212,1.0219804048538208,0.014526456594467163,0.42178019881248474,0.6956501007080078,0.09404291212558746,0.40274152159690857,0.026885725557804108,0.5918772220611572,-0.30735188722610474,0.1804347187280655,0.47484737634658813,0.15326423943042755
632,0.6056308150291443,0.4907371997833252,0.8110215067863464,0.009137244895100594,0.5241396427154541,0.7578546404838562,0.7714263200759888,1.0329594612121582,1.0219693183898926,0.01442834921181202,0.3982788026332855,0.678278386592865,0.0941438376903534,0.40172526240348816,0.026713863015174866,0.5782750844955444,-0.3072926998138428,0.1804531216621399,0.47492146492004395,0.15328055620193481
633,0.6050394773483276,0.49082380533218384,0.8127724528312683,0.009227266535162926,0.5221466422080994,0.7568367719650269,0.7714856266975403,1.032956838607788,1.0219590663909912,0.014423534274101257,0.43701237440109253,0.6907963156700134,0.09424673765897751,0.4010096490383148,0.026423392817378044,0.5790739059448242,-0.30723443627357483,0.180473193526268,0.47499582171440125,0.15329758822917938
634,0.6058434247970581,0.4907451868057251,0.810515284538269,0.009394301101565361,0.5227016806602478,0.7570921182632446,0.7715391516685486,1.0329556465148926,1.0219488143920898,0.014622209593653679,0.43052300810813904,0.6941461563110352,0.09434427320957184,0.4017208516597748,0.026817215606570244,0.575644314289093,-0.3071751296520233,0.18049003183841705,0.47507137060165405,0.1533142775297165
635,0.6081386208534241,0.4907047748565674,0.8169493675231934,0.009180775843560696,0.5216771960258484,0.7565647959709167,0.7715998888015747,1.032954216003418,1.0219395160675049,0.014516018331050873,0.38037991523742676,0.6648756265640259,0.09444475173950195,0.3973768651485443,0.02697787992656231,0.5930687189102173,-0.3071185052394867,0.18050897121429443,0.4751436710357666,0.1533324122428894
636,0.6061880588531494,0.49064868688583374,0.8156833648681641,0.00913524441421032,0.5232793688774109,0.7573754191398621,0.7716601490974426,1.0329506397247314,1.0219316482543945,0.014431058429181576,0.39615878462791443,0.685081422328949,0.09454130381345749,0.3979130685329437,0.026811547577381134,0.5992060303688049,-0.3070642054080963,0.18052983283996582,0.475213885307312,0.15335074067115784
637,0.6077476739883423,0.49090611934661865,0.8126620650291443,0.009257415309548378,0.5215883255004883,0.7566074132919312,0.7717182636260986,1.0329467058181763,1.021924376487732,0.01428749319165945,0.3998485207557678,0.6747854948043823,0.09463612735271454,0.40217041969299316,0.026342187076807022,0.5837440490722656,-0.30700981616973877,0.1805507242679596,0.47528305649757385,0.15336909890174866
638,0.604895830154419,0.4906772971153259,0.8102125525474548,0.009292344562709332,0.5236392021179199,0.7575597763061523,0.7717739343643188,1.0329432487487793,1.0219172239303589,0.0144862812012434,0.40125179290771484,0.6790561676025391,0.09472809731960297,0.4021182656288147,0.02677043341100216,0.5775902271270752,-0.30695635080337524,0.18057043850421906,0.4753496050834656,0.1533871442079544
639,0.6072031259536743,0.49082276225090027,0.8113329410552979,0.009012382477521896,0.5221161842346191,0.7568439245223999,0.7718179225921631,1.032942771911621,1.0219086408615112,0.01427377201616764,0.40623459219932556,0.6936241984367371,0.09481730312108994,0.4017972946166992,0.026497654616832733,0.5728943347930908,-0.306902140378952,0.1805853247642517,0.4754140377044678,0.1534031182527542
640,0.6047508716583252,0.4908539652824402,0.8139740824699402,0.008979415521025658,0.5213221311569214,0.7564637660980225,0.7718613743782043,1.0329418182373047,1.0219001770019531,0.01415172964334488,0.4100796580314636,0.6829025149345398,0.09490607678890228,0.4028487205505371,0.026463020592927933,0.5819451808929443,-0.3068488836288452,0.18060046434402466,0.4754776656627655,0.1534183919429779
641,0.6068920493125916,0.4907812476158142,0.8125764727592468,0.008896139450371265,0.521527886390686,0.7565247416496277,0.7718996405601501,1.03294038772583,1.0218918323516846,0.014274041168391705,0.44051727652549744,0.6863893270492554,0.09498816728591919,0.3994600772857666,0.026731036603450775,0.5883165597915649,-0.3067958354949951,0.18061420321464539,0.47554096579551697,0.1534319967031479
642,0.6058855056762695,0.4907505512237549,0.8134683966636658,0.008914720267057419,0.522323489189148,0.7569224238395691,0.7719427943229675,1.03293776512146,1.021884799003601,0.014390732161700726,0.4309881925582886,0.6866854429244995,0.0950666293501854,0.3999630808830261,0.026838280260562897,0.5859776735305786,-0.30674436688423157,0.18062958121299744,0.47560063004493713,0.15344664454460144
643,0.6043637990951538,0.49081069231033325,0.8094977736473083,0.009003810584545135,0.5208022594451904,0.75616455078125,0.7719859480857849,1.0329346656799316,1.0218775272369385,0.01422555185854435,0.42872652411460876,0.6859545707702637,0.09514567255973816,0.3999543786048889,0.02656705304980278,0.5794081091880798,-0.3066941499710083,0.18064497411251068,0.4756590723991394,0.15346020460128784
644,0.606253445148468,0.49067601561546326,0.814128577709198,0.008974304422736168,0.5238450169563293,0.757671058177948,0.7720287442207336,1.032931923866272,1.0218706130981445,0.014460748061537743,0.398244708776474,0.6916784048080444,0.09522317349910736,0.4015706479549408,0.026930443942546844,0.5840076208114624,-0.3066466450691223,0.1806596964597702,0.4757166802883148,0.15347357094287872
