_step,S_CE_min,beta_ce_std,G_cont_min,beta_cu_mean,G_cont_std,beta_ce_mean,S_CU_max,G_cont_mean,ce_offset_mean,ce_offset_std,cu_multiplier_mean,S_CU_mean,beta_cu_std,S_CU_min,S_CE_max,S_CE_mean,S_CE_std,S_CU_std,cu_multiplier_std,G_cont_max
564,0.42615970969200134,0.9657033085823059,0.6981576681137085,-0.4559570252895355,0.015257913619279861,0.2062777280807495,0.5724675059318542,0.7575621008872986,1.0057487487792969,0.16508351266384125,1.0579509735107422,0.4902369976043701,0.4009668231010437,0.4059985876083374,0.6174919009208679,0.5240265727043152,0.011609386652708054,0.025316467508673668,0.12468031048774719,0.8156489133834839
565,0.4431256949901581,0.965962290763855,0.6938555240631104,-0.4558424949645996,0.014949025586247444,0.20651188492774963,0.5747096538543701,0.7574362754821777,1.005746841430664,0.16511395573616028,1.057934045791626,0.49015045166015625,0.40108954906463623,0.4070463180541992,0.6184643507003784,0.5237826108932495,0.010839119553565979,0.025387022644281387,0.12471292912960052,0.8156933784484863
566,0.4531191289424896,0.9662237167358398,0.6975882053375244,-0.4557339549064636,0.014566468074917793,0.20674316585063934,0.5773203372955322,0.7562950849533081,1.0057429075241089,0.16514679789543152,1.0579172372817993,0.4903075098991394,0.4012046754360199,0.4026980996131897,0.6191895008087158,0.5214383602142334,0.010222354903817177,0.02514958195388317,0.1247437372803688,0.8176878690719604
567,0.4461134374141693,0.9664828181266785,0.6957148909568787,-0.45562276244163513,0.014707492664456367,0.20697550475597382,0.5728253722190857,0.7564619779586792,1.005739450454712,0.16518010199069977,1.0579010248184204,0.49029064178466797,0.40132173895835876,0.40691155195236206,0.6178640127182007,0.5217904448509216,0.010445429012179375,0.0251658596098423,0.12477543950080872,0.8143304586410522
568,0.4421732425689697,0.9667521119117737,0.6974669694900513,-0.4555131793022156,0.015092937275767326,0.20721206068992615,0.5684327483177185,0.757495105266571,1.0057318210601807,0.1652221530675888,1.0578858852386475,0.49018239974975586,0.40143969655036926,0.40710800886154175,0.6231198310852051,0.5239202380180359,0.010947586968541145,0.02544727921485901,0.12480766326189041,0.8182623386383057
569,0.4430335462093353,0.9670256972312927,0.6987828612327576,-0.4554055333137512,0.014913612976670265,0.20744436979293823,0.5699067115783691,0.7564587593078613,1.0057237148284912,0.16526411473751068,1.0578713417053223,0.49029624462127686,0.40155649185180664,0.4064001441001892,0.6213778257369995,0.5217767357826233,0.011034428142011166,0.025234801694750786,0.124840646982193,0.8173949122428894
570,0.4217924475669861,0.9672894477844238,0.6781997680664062,-0.45530200004577637,0.014651517383754253,0.20767289400100708,0.5752130746841431,0.7568693161010742,1.005713939666748,0.16530431807041168,1.0578582286834717,0.490161269903183,0.4016677141189575,0.40732741355895996,0.6171116232872009,0.5226576328277588,0.010312583297491074,0.025254987180233,0.12487348914146423,0.8149842023849487
571,0.43788665533065796,0.9675655364990234,0.697924792766571,-0.455197811126709,0.01476496085524559,0.2079067826271057,0.5707111358642578,0.756685733795166,1.005699872970581,0.16535644233226776,1.0578467845916748,0.4902518689632416,0.40178006887435913,0.40583473443984985,0.6179701685905457,0.5222776532173157,0.010599842295050621,0.025144018232822418,0.12490954250097275,0.8161184191703796
572,0.4347287118434906,0.9678316712379456,0.7008423805236816,-0.45509594678878784,0.01498300489038229,0.20813296735286713,0.5726652145385742,0.7573108673095703,1.0056860446929932,0.16540347039699554,1.057835578918457,0.4901212453842163,0.4018974304199219,0.40717148780822754,0.6157066822052002,0.5236042737960815,0.010755106806755066,0.025478899478912354,0.12494403123855591,0.8144814372062683
573,0.4497416913509369,0.9681008458137512,0.6978411674499512,-0.45499545335769653,0.01509331725537777,0.2083626091480255,0.5689375400543213,0.7576572895050049,1.0056685209274292,0.16545763611793518,1.0578258037567139,0.4901559054851532,0.4020102322101593,0.4050022065639496,0.6174344420433044,0.524253249168396,0.011162925511598587,0.02535877376794815,0.12497933954000473,0.8138554096221924
574,0.447829931974411,0.968349039554596,0.6962118148803711,-0.4548938274383545,0.014857077971100807,0.20858073234558105,0.5645638704299927,0.7573029398918152,1.0056545734405518,0.16550247371196747,1.0578142404556274,0.4901847243309021,0.4021226763725281,0.4045807123184204,0.6165890097618103,0.5235220789909363,0.010580383241176605,0.025394350290298462,0.1250106394290924,0.8135824203491211
575,0.44469043612480164,0.9686052799224854,0.6959144473075867,-0.45479559898376465,0.015253121964633465,0.20880204439163208,0.5681955218315125,0.7570648193359375,1.0056413412094116,0.1655522584915161,1.0578025579452515,0.4901951551437378,0.40222474932670593,0.4045705795288086,0.6220413446426392,0.5230964422225952,0.011501671746373177,0.025325283408164978,0.12504297494888306,0.8158542513847351
576,0.4418954849243164,0.9688536524772644,0.6995794177055359,-0.4546988904476166,0.014851568266749382,0.20901775360107422,0.5671586990356445,0.7575871348381042,1.0056302547454834,0.1655968874692917,1.057790994644165,0.49017152190208435,0.40232476592063904,0.40679821372032166,0.6176245808601379,0.5240516662597656,0.010755653493106365,0.025266271084547043,0.12507522106170654,0.8149666786193848
577,0.4324241876602173,0.9690945148468018,0.6928341388702393,-0.4546046257019043,0.014818159863352776,0.20923064649105072,0.5684347152709961,0.7570821046829224,1.0056195259094238,0.16563807427883148,1.057779312133789,0.4902019202709198,0.4024214744567871,0.4073370397090912,0.6182233691215515,0.5230643153190613,0.010707689449191093,0.0252288356423378,0.12510573863983154,0.8150455951690674
578,0.4327889382839203,0.9693194627761841,0.6992790102958679,-0.45451176166534424,0.015090160071849823,0.20943354070186615,0.5707847476005554,0.7570804357528687,1.0056105852127075,0.16567359864711761,1.0577664375305176,0.49013751745224,0.40251633524894714,0.40447330474853516,0.6228870749473572,0.5231305956840515,0.011123910546302795,0.02553013525903225,0.1251329630613327,0.8168265223503113
579,0.4452536106109619,0.9695349335670471,0.6966855525970459,-0.4544205665588379,0.01494084857404232,0.20962131023406982,0.5768327116966248,0.7573117613792419,1.0056006908416748,0.1657053530216217,1.0577553510665894,0.4900422692298889,0.4026085138320923,0.4052162170410156,0.6205946803092957,0.5236396789550781,0.010604115203022957,0.02552771382033825,0.1251598596572876,0.8181713819503784
580,0.44450730085372925,0.9697545766830444,0.6994601488113403,-0.45432767271995544,0.014923406764864922,0.2098100781440735,0.5733374357223511,0.7571699619293213,1.0055859088897705,0.1657456010580063,1.0577449798583984,0.49012812972068787,0.40270525217056274,0.4066401720046997,0.6188187599182129,0.5233067870140076,0.010644055902957916,0.025508923456072807,0.1251857727766037,0.8162590265274048
581,0.4528595805168152,0.9699676632881165,0.6999163031578064,-0.4542350172996521,0.014961164444684982,0.20999765396118164,0.5748773813247681,0.7572852373123169,1.0055737495422363,0.16578130424022675,1.057733178138733,0.4900779724121094,0.40280359983444214,0.40710073709487915,0.6168981194496155,0.5235835313796997,0.010726869106292725,0.02550763450562954,0.12520943582057953,0.8169121742248535
582,0.4332534074783325,0.970187783241272,0.697471022605896,-0.4541437029838562,0.014993852004408836,0.21019069850444794,0.5742160677909851,0.7570267915725708,1.0055632591247559,0.1658177375793457,1.05772066116333,0.49012765288352966,0.40290141105651855,0.4069732427597046,0.6145616173744202,0.5230540037155151,0.01098858192563057,0.025338895618915558,0.1252334862947464,0.8138269186019897
583,0.46112048625946045,0.9703967571258545,0.6970260143280029,-0.4540538489818573,0.015146887861192226,0.210385262966156,0.5707706809043884,0.7566394805908203,1.0055586099624634,0.16584554314613342,1.0577055215835571,0.49020057916641235,0.4029974937438965,0.40504321455955505,0.6206450462341309,0.5222595930099487,0.01118388306349516,0.025464367121458054,0.1252543032169342,0.8160895705223083
584,0.44719529151916504,0.9706048965454102,0.6958121061325073,-0.45396289229393005,0.01467149518430233,0.21057510375976562,0.5726671814918518,0.7569512128829956,1.0055556297302246,0.1658705472946167,1.057690143585205,0.4901857376098633,0.40309205651283264,0.4056847095489502,0.6214303970336914,0.5227841734886169,0.010399667546153069,0.0252652820199728,0.1252748668193817,0.8173236846923828
585,0.454326868057251,0.9708049893379211,0.7001748085021973,-0.4538748264312744,0.015002021566033363,0.210757777094841,0.5695309042930603,0.7578151226043701,1.0055534839630127,0.16589245200157166,1.057674765586853,0.490062952041626,0.4031866192817688,0.4065341651439667,0.6178948283195496,0.5246156454086304,0.010726891458034515,0.025644442066550255,0.12529422342777252,0.815170168876648
586,0.4425834119319916,0.9710050225257874,0.6967623233795166,-0.4537869691848755,0.014749444089829922,0.21094492077827454,0.567878246307373,0.7565051913261414,1.0055475234985352,0.16592012345790863,1.0576603412628174,0.4903150200843811,0.40327662229537964,0.4067041277885437,0.6175889372825623,0.5218844413757324,0.010593710467219353,0.02511759102344513,0.12531410157680511,0.8151323199272156
587,0.4267851710319519,0.9711902737617493,0.694366455078125,-0.4536977708339691,0.014760565012693405,0.21112500131130219,0.5714668035507202,0.757314145565033,1.0055415630340576,0.1659446507692337,1.0576461553573608,0.4901767373085022,0.4033668339252472,0.40754958987236023,0.6159317493438721,0.523502767086029,0.010708512738347054,0.025103455409407616,0.12533259391784668,0.8144456744194031
588,0.45864877104759216,0.9713824987411499,0.6956431269645691,-0.45360979437828064,0.015705857425928116,0.21130916476249695,0.567868709564209,0.757081151008606,1.0055350065231323,0.16597379744052887,1.0576318502426147,0.4901394248008728,0.40345248579978943,0.4035179615020752,0.6189860105514526,0.5231775045394897,0.012421252205967903,0.025546640157699585,0.12535209953784943,0.8163141012191772
589,0.44911181926727295,0.9715775847434998,0.6936904788017273,-0.4535231292247772,0.014827309176325798,0.21149533987045288,0.5813201665878296,0.7567723989486694,1.0055301189422607,0.1660030037164688,1.0576176643371582,0.4901970326900482,0.403537392616272,0.40549105405807495,0.6204310059547424,0.5224827527999878,0.010681966319680214,0.0252901092171669,0.12537211179733276,0.8173453211784363
590,0.438777893781662,0.9717707633972168,0.6981549263000488,-0.45343726873397827,0.01469601970165968,0.2116784304380417,0.5701114535331726,0.7566124796867371,1.0055274963378906,0.1660287082195282,1.0576035976409912,0.49030113220214844,0.4036221206188202,0.4057253301143646,0.6185935735702515,0.5220949649810791,0.010542124509811401,0.02500983700156212,0.12539221346378326,0.8166049718856812
591,0.4496767520904541,0.9719592332839966,0.698144793510437,-0.45335063338279724,0.014684639871120453,0.21186397969722748,0.570612907409668,0.7564120292663574,1.0055270195007324,0.16605253517627716,1.0575884580612183,0.49017810821533203,0.40370771288871765,0.40623944997787476,0.6204322576522827,0.5217857360839844,0.01013876125216484,0.025421179831027985,0.12541188299655914,0.8151783347129822
592,0.4231385588645935,0.9721508026123047,0.6814255714416504,-0.4532674252986908,0.014696809463202953,0.21204107999801636,0.5752865672111511,0.7560724020004272,1.0055229663848877,0.16607852280139923,1.0575758218765259,0.49034327268600464,0.40378817915916443,0.40646249055862427,0.6160603761672974,0.5209994316101074,0.010541962459683418,0.02507341280579567,0.12543156743049622,0.8156861066818237
593,0.4395204782485962,0.9723567962646484,0.6964189410209656,-0.4531846046447754,0.014910049736499786,0.21222595870494843,0.5741572976112366,0.7574596405029297,1.0055158138275146,0.1661141812801361,1.0575637817382812,0.4900563359260559,0.4038686752319336,0.40638720989227295,0.6189448833465576,0.5239003896713257,0.010738862678408623,0.025486720725893974,0.12545327842235565,0.8170762062072754
594,0.4389152526855469,0.9725597500801086,0.6945871114730835,-0.45310235023498535,0.014940911903977394,0.2124110758304596,0.571681022644043,0.758039116859436,1.0055110454559326,0.16614781320095062,1.057550311088562,0.49004432559013367,0.4039481282234192,0.4065750539302826,0.6190468072891235,0.5250757932662964,0.010561438277363777,0.02544442191720009,0.1254746913909912,0.8154775500297546
595,0.4569084644317627,0.9727596044540405,0.6924514770507812,-0.4530218541622162,0.01468433067202568,0.21259647607803345,0.5773629546165466,0.7563883066177368,1.0055111646652222,0.16617651283740997,1.0575354099273682,0.4902343451976776,0.40402737259864807,0.40495023131370544,0.6205707788467407,0.5216896533966064,0.010162158869206905,0.02530819922685623,0.12549583613872528,0.8180515170097351
596,0.43453797698020935,0.9729627370834351,0.6912984848022461,-0.45294246077537537,0.015097048133611679,0.21277812123298645,0.5714479684829712,0.7575424909591675,1.0055073499679565,0.16620993614196777,1.0575218200683594,0.49001115560531616,0.4041072726249695,0.40624570846557617,0.6173648238182068,0.5241342186927795,0.011105665937066078,0.025530291721224785,0.125516876578331,0.8150514364242554
597,0.43709883093833923,0.9731633067131042,0.6954903602600098,-0.4528629779815674,0.014780845493078232,0.21296337246894836,0.5705849528312683,0.7570988535881042,1.0055065155029297,0.16624261438846588,1.057506799697876,0.4901524782180786,0.4041890799999237,0.4071443974971771,0.6156523823738098,0.523133397102356,0.010617336258292198,0.025293558835983276,0.12553845345973969,0.8154706954956055
598,0.4502210319042206,0.973359227180481,0.6938959956169128,-0.45278334617614746,0.014860397204756737,0.21314162015914917,0.5663027763366699,0.7569562792778015,1.0055065155029297,0.16627290844917297,1.0574924945831299,0.4901750087738037,0.40426844358444214,0.40731382369995117,0.6171519160270691,0.5228462815284729,0.010698121041059494,0.025318648666143417,0.12556041777133942,0.8146533966064453
599,0.4609220027923584,0.9735593199729919,0.7003573775291443,-0.45270562171936035,0.01470581628382206,0.21332144737243652,0.5718291997909546,0.7557531595230103,1.0055054426193237,0.1663072556257248,1.0574791431427002,0.49038469791412354,0.40434691309928894,0.4046764075756073,0.6142839193344116,0.5203554034233093,0.010655193589627743,0.025043170899152756,0.1255836933851242,0.812924325466156
600,0.4430125951766968,0.9737567901611328,0.6995722651481628,-0.45263004302978516,0.014856932684779167,0.21349897980690002,0.570740818977356,0.7564427852630615,1.005505084991455,0.1663389801979065,1.05746591091156,0.49025416374206543,0.40442439913749695,0.4061068892478943,0.6181991100311279,0.5217914581298828,0.010935766622424126,0.025107018649578094,0.1256057173013687,0.8148888349533081
601,0.4213390350341797,0.9739453196525574,0.6719821691513062,-0.45255789160728455,0.01501018088310957,0.213666170835495,0.5747780203819275,0.75724196434021,1.0055022239685059,0.16636954247951508,1.0574545860290527,0.49018776416778564,0.4044950604438782,0.4025120437145233,0.6193028688430786,0.5234242677688599,0.010961017571389675,0.025337500497698784,0.1256275326013565,0.8146953582763672
602,0.43711090087890625,0.97413170337677,0.6943587064743042,-0.4524868428707123,0.015092644840478897,0.21383237838745117,0.5673061013221741,0.7576231956481934,1.005500316619873,0.1663973182439804,1.0574438571929932,0.49008291959762573,0.4045635461807251,0.4067710041999817,0.6159759759902954,0.5242500305175781,0.010922214947640896,0.025494743138551712,0.12564891576766968,0.8141694068908691
603,0.4227689504623413,0.974311113357544,0.6917604804039001,-0.45241624116897583,0.01485648937523365,0.2139924168586731,0.5712693929672241,0.7574149966239929,1.005497932434082,0.16642387211322784,1.0574331283569336,0.4901260733604431,0.4046339690685272,0.40553590655326843,0.6154115796089172,0.5237714052200317,0.010776720941066742,0.02530224435031414,0.1256687343120575,0.8146370649337769
604,0.45246422290802,0.9744850397109985,0.6923758387565613,-0.452345609664917,0.015024323016405106,0.21414777636528015,0.5680273771286011,0.7570103406906128,1.0054961442947388,0.16644765436649323,1.0574226379394531,0.49015939235687256,0.4047035872936249,0.4042268693447113,0.6171077489852905,0.5230146646499634,0.010847555473446846,0.025307482108473778,0.12568794190883636,0.8146637678146362
605,0.4415677487850189,0.9746648669242859,0.6952004432678223,-0.45227527618408203,0.01490627508610487,0.21430091559886932,0.5664950609207153,0.7572036981582642,1.0054961442947388,0.1664724051952362,1.0574125051498413,0.4900910556316376,0.40477392077445984,0.4048852324485779,0.6211110353469849,0.5233868360519409,0.010688332840800285,0.02543763443827629,0.1257089376449585,0.8150086402893066
606,0.4236716032028198,0.9748358726501465,0.6781153678894043,-0.4522070288658142,0.01498185470700264,0.21444356441497803,0.5769919157028198,0.7573356628417969,1.005495309829712,0.16649563610553741,1.057403802871704,0.49005937576293945,0.40484169125556946,0.4059864282608032,0.6197246313095093,0.5236737728118896,0.01078074425458908,0.025445017963647842,0.12573063373565674,0.8168169856071472
607,0.4341539144515991,0.9750021696090698,0.6921066045761108,-0.45214056968688965,0.014763484708964825,0.21458500623703003,0.5725974440574646,0.7561830878257751,1.0054959058761597,0.16651758551597595,1.0573941469192505,0.49032294750213623,0.40490514039993286,0.4072815775871277,0.618490993976593,0.5212457180023193,0.010745614767074585,0.024979401379823685,0.12575167417526245,0.8164350390434265
608,0.461060494184494,0.9751694202423096,0.7033485770225525,-0.4520750045776367,0.015482514165341854,0.21473035216331482,0.5686127543449402,0.7569375038146973,1.0054986476898193,0.16653896868228912,1.0573831796646118,0.49029672145843506,0.40496817231178284,0.4065514802932739,0.6203212141990662,0.5227905511856079,0.012235998176038265,0.025205019861459732,0.1257716417312622,0.8170226812362671
609,0.45480406284332275,0.9753320813179016,0.6993682384490967,-0.4520092010498047,0.014924655668437481,0.21487347781658173,0.567367434501648,0.7568719387054443,1.0054986476898193,0.16656102240085602,1.0573731660842896,0.4901983141899109,0.4050321578979492,0.40593451261520386,0.6164824366569519,0.5226947069168091,0.011067758314311504,0.025172732770442963,0.12579140067100525,0.8139941096305847
610,0.44569453597068787,0.9754863977432251,0.6975716352462769,-0.45194506645202637,0.01515861228108406,0.21500837802886963,0.5741815567016602,0.7574069499969482,1.0054984092712402,0.1665789932012558,1.0573641061782837,0.49006399512290955,0.4050949215888977,0.4059087038040161,0.6184338927268982,0.5238234996795654,0.01132471114397049,0.02547236531972885,0.1258106380701065,0.8163574934005737
611,0.44161805510520935,0.9756412506103516,0.6989266276359558,-0.45188188552856445,0.014644755981862545,0.21514353156089783,0.5646449327468872,0.7561140060424805,1.0054969787597656,0.16659942269325256,1.0573550462722778,0.4903486371040344,0.4051568806171417,0.4060690402984619,0.6168236136436462,0.521088719367981,0.010622250847518444,0.02496614120900631,0.12582974135875702,0.8133682012557983
612,0.43616604804992676,0.9757877588272095,0.6892613172531128,-0.4518185257911682,0.01511265616863966,0.2152751088142395,0.575950026512146,0.7581156492233276,1.005496859550476,0.16661617159843445,1.0573456287384033,0.49001073837280273,0.4052174687385559,0.4061119258403778,0.6250450015068054,0.5252488851547241,0.010947360657155514,0.02545742318034172,0.1258474588394165,0.8185096979141235
613,0.4384084641933441,0.9759283065795898,0.6903302073478699,-0.4517557621002197,0.014845769852399826,0.21539875864982605,0.5755276083946228,0.7564327120780945,1.0054949522018433,0.1666322648525238,1.0573374032974243,0.4902687966823578,0.4052775800228119,0.40210723876953125,0.6198917627334595,0.5217713713645935,0.010813431814312935,0.025167739018797874,0.12586486339569092,0.8145372867584229
614,0.4465210437774658,0.9760668277740479,0.6951888799667358,-0.45169365406036377,0.01469592284411192,0.21551743149757385,0.5717577338218689,0.7566202878952026,1.0054943561553955,0.16664698719978333,1.0573296546936035,0.4903002679347992,0.4053371846675873,0.40720659494400024,0.6180915236473083,0.5220580101013184,0.010775680653750896,0.025007685646414757,0.1258823126554489,0.8131980895996094
615,0.4501250982284546,0.9762035012245178,0.6991066336631775,-0.4516321122646332,0.014873257838189602,0.21563544869422913,0.564766526222229,0.7575110197067261,1.0054914951324463,0.16666463017463684,1.0573225021362305,0.49014052748680115,0.4053957760334015,0.40667229890823364,0.618027925491333,0.5239678621292114,0.010772604495286942,0.02522246167063713,0.12589983642101288,0.8133618831634521
616,0.4505869746208191,0.9763388633728027,0.7015378475189209,-0.451570987701416,0.01498535554856062,0.21575364470481873,0.5790272951126099,0.7572347521781921,1.0054881572723389,0.16668283939361572,1.0573155879974365,0.4901246726512909,0.40545329451560974,0.40702196955680847,0.6198854446411133,0.5234541296958923,0.010911822319030762,0.025406882166862488,0.12591713666915894,0.8201004862785339
617,0.4539523124694824,0.9764737486839294,0.6962782144546509,-0.4515106678009033,0.014994434081017971,0.21587294340133667,0.5696455240249634,0.7569719552993774,1.0054855346679688,0.16670076549053192,1.057308554649353,0.4901810586452484,0.4055107831954956,0.4072580337524414,0.6234443783760071,0.5229010581970215,0.010989206843078136,0.025266190990805626,0.12593427300453186,0.8179868459701538
618,0.4520444869995117,0.9765985012054443,0.6977165937423706,-0.45145130157470703,0.015025815926492214,0.21598725020885468,0.5667097568511963,0.7571308016777039,1.0054845809936523,0.16671471297740936,1.05730140209198,0.490162193775177,0.40556809306144714,0.4067976474761963,0.6215314865112305,0.5232142210006714,0.011169401928782463,0.025254707783460617,0.12595130503177643,0.8159270286560059
619,0.43985745310783386,0.9767176508903503,0.6901021003723145,-0.4513939619064331,0.015039615333080292,0.2160942554473877,0.5727250576019287,0.7572478652000427,1.0054816007614136,0.1667289137840271,1.057295560836792,0.49011844396591187,0.4056243598461151,0.40656813979148865,0.621894359588623,0.5234779119491577,0.011020541191101074,0.02542615309357643,0.12596890330314636,0.8175296783447266
620,0.44067487120628357,0.9768369793891907,0.7014347910881042,-0.4513394236564636,0.014986919239163399,0.21620075404644012,0.5628389716148376,0.7575801610946655,1.0054798126220703,0.166742742061615,1.0572898387908936,0.49003419280052185,0.4056776463985443,0.4068090319633484,0.6170114278793335,0.5241965651512146,0.0107832420617342,0.02540896087884903,0.12598636746406555,0.8133983612060547
621,0.4341115355491638,0.9769589304924011,0.6967155337333679,-0.45128554105758667,0.0151755902916193,0.21630549430847168,0.5705245733261108,0.7569176554679871,1.0054752826690674,0.166761577129364,1.0572843551635742,0.49016159772872925,0.40573015809059143,0.40621858835220337,0.6199522018432617,0.5227941870689392,0.01149075012654066,0.025370698422193527,0.12600363790988922,0.8156949877738953
622,0.4364660382270813,0.9770711660385132,0.6869158744812012,-0.45123323798179626,0.01502684410661459,0.21640527248382568,0.5853278040885925,0.7574319839477539,1.0054736137390137,0.16677530109882355,1.0572776794433594,0.4900413453578949,0.40578046441078186,0.4016181230545044,0.6221615076065063,0.5238792896270752,0.010888513177633286,0.025491934269666672,0.12601958215236664,0.8218891024589539
623,0.4452984929084778,0.9771838784217834,0.6947769522666931,-0.45118099451065063,0.015522046014666557,0.2165077030658722,0.5844132304191589,0.7576033473014832,1.0054713487625122,0.16679181158542633,1.0572704076766968,0.4899866580963135,0.4058317542076111,0.4056626558303833,0.6213347315788269,0.5243054628372192,0.011900031939148903,0.02562529593706131,0.12603473663330078,0.8200533390045166
624,0.45248913764953613,0.9772934317588806,0.6975421905517578,-0.4511292576789856,0.01521114818751812,0.21661166846752167,0.5689583420753479,0.7577362060546875,1.0054717063903809,0.1668054610490799,1.057262659072876,0.4900553226470947,0.4058836102485657,0.40651318430900574,0.6203546524047852,0.5244796276092529,0.011113913729786873,0.02555990219116211,0.12604989111423492,0.8155209422111511
625,0.44563135504722595,0.9774057269096375,0.6967382431030273,-0.45107823610305786,0.014826236292719841,0.21671590209007263,0.5753840208053589,0.7568267583847046,1.0054696798324585,0.1668223738670349,1.057255506515503,0.49013829231262207,0.40593457221984863,0.40527042746543884,0.6186869144439697,0.52263343334198,0.010598249733448029,0.025377534329891205,0.1260647177696228,0.8171188831329346
626,0.41729873418807983,0.977515459060669,0.6895641088485718,-0.45102834701538086,0.015079591423273087,0.21681563556194305,0.5794239640235901,0.7573277950286865,1.0054657459259033,0.16684038937091827,1.0572495460510254,0.4900532364845276,0.4059859812259674,0.40335211157798767,0.6208169460296631,0.5236799716949463,0.010920627042651176,0.025573693215847015,0.12607984244823456,0.8178126811981201
627,0.44352003931999207,0.9776288270950317,0.6903461217880249,-0.4509795308113098,0.015092919580638409,0.21691620349884033,0.575380802154541,0.7569296360015869,1.0054607391357422,0.16686181724071503,1.057243824005127,0.4900893568992615,0.4060359597206116,0.40466636419296265,0.6176941394805908,0.5228931903839111,0.011150061152875423,0.025448454543948174,0.1260952353477478,0.8169417381286621
628,0.4371691942214966,0.9777399897575378,0.6964318752288818,-0.4509306848049164,0.014744657091796398,0.21701674163341522,0.5656875371932983,0.757353663444519,1.0054566860198975,0.1668822169303894,1.0572375059127808,0.4901738166809082,0.4060874879360199,0.40673255920410156,0.616550087928772,0.5236170291900635,0.01059313677251339,0.025214863941073418,0.12610937654972076,0.8140434622764587
629,0.45458346605300903,0.977853536605835,0.6995288729667664,-0.45088231563568115,0.015030743554234505,0.21711570024490356,0.5751449465751648,0.7569655776023865,1.0054562091827393,0.16690020263195038,1.05722975730896,0.4900219142436981,0.4061371386051178,0.4047369360923767,0.6199265718460083,0.5229985117912292,0.010881539434194565,0.02553040347993374,0.12612326443195343,0.8185920119285583
630,0.4109661281108856,0.9779623746871948,0.6653056144714355,-0.4508354067802429,0.014758801087737083,0.21721044182777405,0.5776058435440063,0.7567218542098999,1.0054543018341064,0.16691860556602478,1.0572233200073242,0.49013084173202515,0.4061853885650635,0.40356430411338806,0.6189820766448975,0.5224300622940063,0.01047434937208891,0.02524971216917038,0.12613710761070251,0.8155766725540161
631,0.4414224624633789,0.9780671000480652,0.6989307403564453,-0.45078930258750916,0.014902877621352673,0.2173040360212326,0.5768433809280396,0.7568267583847046,1.0054526329040527,0.16693586111068726,1.0572165250778198,0.49013084173202515,0.4062333405017853,0.40417444705963135,0.6207877397537231,0.5226421356201172,0.010774231515824795,0.025352321565151215,0.12614963948726654,0.8175922632217407
632,0.4342672824859619,0.978169322013855,0.6935312747955322,-0.4507439136505127,0.014807897619903088,0.21739503741264343,0.5747998952865601,0.7569052577018738,1.0054523944854736,0.16695083677768707,1.0572097301483154,0.49005210399627686,0.4062797725200653,0.4061681628227234,0.6204668879508972,0.5228532552719116,0.010322900488972664,0.025515897199511528,0.1261620819568634,0.816499650478363
633,0.45914900302886963,0.9782716631889343,0.6917575597763062,-0.4506995677947998,0.01472686231136322,0.2174873650074005,0.5668324828147888,0.7564057111740112,1.0054515600204468,0.16696713864803314,1.0572028160095215,0.49026545882225037,0.4063247740268707,0.40604037046432495,0.6161035895347595,0.5217440724372864,0.010420966893434525,0.02504250407218933,0.1261741667985916,0.8139404058456421
634,0.43836164474487305,0.9783677458763123,0.6972729563713074,-0.45065540075302124,0.014840989373624325,0.21757826209068298,0.5687145590782166,0.7573055624961853,1.0054510831832886,0.16698181629180908,1.0571954250335693,0.4900646209716797,0.4063713848590851,0.4063219726085663,0.6227295398712158,0.5236073136329651,0.01070433109998703,0.025280972942709923,0.12618513405323029,0.8167965412139893
635,0.45356854796409607,0.9784694910049438,0.6995665431022644,-0.45061230659484863,0.015571231953799725,0.2176724672317505,0.5647120475769043,0.7576560378074646,1.0054482221603394,0.1670011729001999,1.0571891069412231,0.4901650547981262,0.4064173400402069,0.40656113624572754,0.6202780604362488,0.5243050456047058,0.012164375744760036,0.02534637227654457,0.12619759142398834,0.8156076669692993
636,0.4519459009170532,0.978575587272644,0.6976522207260132,-0.4505701959133148,0.014732260257005692,0.21776632964611053,0.5714499354362488,0.7563834190368652,1.0054442882537842,0.16702303290367126,1.0571839809417725,0.4902493953704834,0.4064629375934601,0.40466272830963135,0.6162940263748169,0.5217124819755554,0.010448895394802094,0.025143448263406754,0.1262117177248001,0.8163394927978516
637,0.4540654122829437,0.9786713123321533,0.6978804469108582,-0.4505288004875183,0.01468287780880928,0.2178569734096527,0.5753124952316284,0.7566980123519897,1.0054407119750977,0.16704188287258148,1.0571787357330322,0.490166038274765,0.40650710463523865,0.40626949071884155,0.619043231010437,0.5223538875579834,0.010492431931197643,0.025079568848013878,0.126224547624588,0.8169622421264648
638,0.42578384280204773,0.9787641167640686,0.6920846700668335,-0.4504888653755188,0.015052804723381996,0.21794602274894714,0.5728980302810669,0.7574620246887207,1.0054373741149902,0.16705922782421112,1.0571731328964233,0.49005311727523804,0.40655022859573364,0.4039013087749481,0.619735598564148,0.5239202976226807,0.011092903092503548,0.02551427111029625,0.12623639404773712,0.817397952079773
639,0.42662835121154785,0.9788537621498108,0.6770637035369873,-0.4504493176937103,0.01515210047364235,0.21803167462348938,0.5824443101882935,0.7580446004867554,1.0054349899291992,0.1670745313167572,1.0571680068969727,0.49002647399902344,0.40659233927726746,0.4071049690246582,0.6211181282997131,0.5251246690750122,0.010994951240718365,0.025509199127554893,0.1262485533952713,0.823124349117279
