_step,beta_ce_std,beta_ce_mean,ce_offset_mean,S_CE_min,S_CU_std,G_cont_max,G_cont_mean,S_CU_max,cu_multiplier_mean,G_cont_std,S_CU_min,S_CE_mean,S_CE_std,G_cont_min,cu_multiplier_std,ce_offset_std,beta_cu_std,beta_cu_mean,S_CE_max,S_CU_mean
606,0.8072103261947632,0.05039594694972038,1.0149314403533936,0.45346421003341675,0.026835864409804344,0.8172492980957031,0.7564808130264282,0.575904369354248,1.0508973598480225,0.0147906094789505,0.40391120314598083,0.5219384431838989,0.009301473386585712,0.7022980451583862,0.14040929079055786,0.16862724721431732,0.5058164596557617,-0.27174076437950134,0.6067254543304443,0.49017390608787537
607,0.8073084950447083,0.050507523119449615,1.0149284601211548,0.46588319540023804,0.026427485048770905,0.8103758692741394,0.7547640800476074,0.5724489092826843,1.0508825778961182,0.014645794406533241,0.4037047028541565,0.5184301137924194,0.009476765058934689,0.694645881652832,0.1404239535331726,0.1686391979455948,0.5059245824813843,-0.2716156840324402,0.6046923398971558,0.49038439989089966
608,0.8074041604995728,0.050618525594472885,1.0149253606796265,0.4314752221107483,0.026777267456054688,0.8135990500450134,0.7557915449142456,0.5748435854911804,1.0508687496185303,0.014908230863511562,0.40231263637542725,0.5205398797988892,0.009703193791210651,0.6848673224449158,0.14043855667114258,0.16864989697933197,0.5060301423072815,-0.2714935839176178,0.6082512140274048,0.49026426672935486
609,0.8074864149093628,0.05072116106748581,1.0149223804473877,0.43373510241508484,0.02676962874829769,0.8114342093467712,0.7553626894950867,0.5776882171630859,1.050854206085205,0.014687931165099144,0.40360602736473083,0.519688606262207,0.009304116480052471,0.683708906173706,0.1404506415128708,0.16865752637386322,0.5061362981796265,-0.27137354016304016,0.6052513122558594,0.4902524948120117
610,0.8075910210609436,0.05083060264587402,1.0149163007736206,0.44714832305908203,0.026582829654216766,0.8171579837799072,0.7557644844055176,0.5770601630210876,1.0508418083190918,0.014753667637705803,0.40107834339141846,0.5204731225967407,0.009678373113274574,0.698567807674408,0.14046530425548553,0.16867296397686005,0.506240725517273,-0.27125614881515503,0.6119650602340698,0.49023550748825073
611,0.8077006340026855,0.05094302445650101,1.0149108171463013,0.43061432242393494,0.026154112070798874,0.8115606307983398,0.7552007436752319,0.577368974685669,1.0508301258087158,0.014450142160058022,0.404983252286911,0.5192370414733887,0.009340294636785984,0.6881386637687683,0.14048060774803162,0.1686881184577942,0.5063421130180359,-0.27114173769950867,0.6051340103149414,0.490419864654541
612,0.8078035116195679,0.0510539785027504,1.0149072408676147,0.4586152732372284,0.02665196917951107,0.8095073699951172,0.7558649778366089,0.5761115550994873,1.050817608833313,0.01461584772914648,0.40361475944519043,0.5206630825996399,0.009356382302939892,0.7014315128326416,0.14049503207206726,0.16870059072971344,0.5064429044723511,-0.27102911472320557,0.6035342216491699,0.4902353882789612
613,0.8079015612602234,0.05116160213947296,1.014901876449585,0.4391191005706787,0.026681043207645416,0.8121638298034668,0.7557481527328491,0.5756365656852722,1.0508064031600952,0.01481907069683075,0.4043980538845062,0.5204063057899475,0.009788600727915764,0.6990286111831665,0.14050911366939545,0.16871343553066254,0.5065399408340454,-0.27091848850250244,0.60710209608078,0.4902915358543396
614,0.8080059885978699,0.05127481371164322,1.014894962310791,0.4449504315853119,0.02678997628390789,0.81413733959198,0.7561558485031128,0.5731205344200134,1.0507948398590088,0.014888757839798927,0.4029064178466797,0.521318793296814,0.009563454426825047,0.6872811317443848,0.1405232846736908,0.16873200237751007,0.5066387057304382,-0.2708074152469635,0.607523500919342,0.49016863107681274
615,0.808106541633606,0.05138776823878288,1.0148897171020508,0.4394744336605072,0.026459267362952232,0.8152971267700195,0.7556495070457458,0.584260106086731,1.0507816076278687,0.014635574072599411,0.40509602427482605,0.5201870203018188,0.009452166967093945,0.6957906484603882,0.14053623378276825,0.16874928772449493,0.506736159324646,-0.2706965208053589,0.6109405755996704,0.49033328890800476
616,0.8082075715065002,0.051500629633665085,1.014885425567627,0.45310649275779724,0.026740476489067078,0.8132040500640869,0.7561477422714233,0.5761157274246216,1.0507686138153076,0.01472432166337967,0.4029568135738373,0.5212593078613281,0.009344857186079025,0.6982436180114746,0.1405492126941681,0.1687660664319992,0.5068302154541016,-0.2705870270729065,0.6067028045654297,0.49020594358444214
617,0.8083023428916931,0.05161323398351669,1.0148817300796509,0.44459065794944763,0.026656918227672577,0.8172134757041931,0.755433201789856,0.5826518535614014,1.050754427909851,0.01489584892988205,0.401258647441864,0.5198303461074829,0.009793692268431187,0.6959764957427979,0.1405612677335739,0.1687830537557602,0.5069252848625183,-0.27047860622406006,0.6079211235046387,0.4902823865413666
618,0.8083992600440979,0.05172496289014816,1.0148786306381226,0.4418853223323822,0.026618173345923424,0.8119406700134277,0.756016731262207,0.574924647808075,1.0507404804229736,0.014784264378249645,0.40243542194366455,0.5209550857543945,0.009599853307008743,0.6980701684951782,0.14057375490665436,0.1687997579574585,0.5070175528526306,-0.2703727185726166,0.6064661741256714,0.49028289318084717
619,0.8084873557090759,0.051835060119628906,1.0148766040802002,0.4349985122680664,0.026869378983974457,0.8151993751525879,0.7561764717102051,0.5763655304908752,1.0507254600524902,0.014796550385653973,0.40170738101005554,0.5213795304298401,0.009358313865959644,0.6960629820823669,0.14058467745780945,0.1688144952058792,0.5071089267730713,-0.2702668309211731,0.6112298369407654,0.4901277422904968
620,0.8085694909095764,0.05193391442298889,1.0148727893829346,0.43768322467803955,0.02648775279521942,0.8134264945983887,0.754976749420166,0.5709432363510132,1.0507124662399292,0.014660261571407318,0.40016305446624756,0.5188097953796387,0.009584492072463036,0.695799708366394,0.14059515297412872,0.16882817447185516,0.5071980953216553,-0.27016496658325195,0.6086602210998535,0.490425705909729
621,0.8086587190628052,0.05203607305884361,1.0148687362670898,0.4282838702201843,0.02664300613105297,0.8102261424064636,0.7553099393844604,0.5740048289299011,1.050700068473816,0.014686601236462593,0.4013363718986511,0.5195692777633667,0.009534389711916447,0.6936293840408325,0.14060664176940918,0.1688445508480072,0.5072873830795288,-0.27006420493125916,0.6043589115142822,0.4902566373348236
622,0.808743417263031,0.05212737247347832,1.0148626565933228,0.4456678330898285,0.026689236983656883,0.8152837157249451,0.7561467885971069,0.5802505016326904,1.0506893396377563,0.01477026380598545,0.4029250741004944,0.5212600231170654,0.00947689451277256,0.6946786642074585,0.14061744511127472,0.16886049509048462,0.5073724985122681,-0.26996734738349915,0.6089082360267639,0.4902266263961792
623,0.8088282942771912,0.05221918225288391,1.0148570537567139,0.46382302045822144,0.026498835533857346,0.814863383769989,0.7552751302719116,0.5797407627105713,1.050678014755249,0.014387216418981552,0.40414923429489136,0.5194136500358582,0.008806794881820679,0.7005839347839355,0.1406279355287552,0.16887721419334412,0.5074561238288879,-0.26987093687057495,0.6074467301368713,0.4903431832790375
624,0.8089122176170349,0.05230921134352684,1.0148519277572632,0.4410174787044525,0.026415470987558365,0.8153802752494812,0.7547589540481567,0.5821370482444763,1.0506691932678223,0.014597952365875244,0.4018945097923279,0.5184170007705688,0.00946078635752201,0.6960675120353699,0.14064036309719086,0.16889294981956482,0.5075375437736511,-0.26977598667144775,0.6100133061408997,0.49038541316986084
625,0.8089956045150757,0.052396148443222046,1.0148462057113647,0.4515012204647064,0.02665555104613304,0.8106685876846313,0.7557034492492676,0.5681755542755127,1.0506610870361328,0.014685166999697685,0.40289807319641113,0.5203517079353333,0.009287428110837936,0.6949254274368286,0.14065268635749817,0.1689087152481079,0.5076163411140442,-0.2696838080883026,0.6068683862686157,0.49028095602989197
626,0.8090720772743225,0.05247819423675537,1.0148406028747559,0.4486883282661438,0.026560623198747635,0.8146776556968689,0.755590558052063,0.5739626884460449,1.0506536960601807,0.014634454622864723,0.40031465888023376,0.5200755596160889,0.009475878439843655,0.7000268697738647,0.1406642496585846,0.16892097890377045,0.5076931118965149,-0.26959341764450073,0.6085866689682007,0.49028855562210083
627,0.8091534376144409,0.05255790054798126,1.0148341655731201,0.4604675769805908,0.026612356305122375,0.8112430572509766,0.7558826208114624,0.5707359910011292,1.0506491661071777,0.014763201586902142,0.40436288714408875,0.5207341909408569,0.00946530420333147,0.7015504240989685,0.14067818224430084,0.16893428564071655,0.5077682733535767,-0.2695053815841675,0.6056167483329773,0.4902506470680237
628,0.8092311024665833,0.05263335257768631,1.014827013015747,0.4252582788467407,0.02674669772386551,0.8124129772186279,0.7555438876152039,0.57648104429245,1.0506452322006226,0.014865582808852196,0.40042245388031006,0.5200260877609253,0.00974515825510025,0.6872360110282898,0.14069175720214844,0.1689467579126358,0.507842481136322,-0.26941823959350586,0.6066553592681885,0.49029719829559326
629,0.8093143701553345,0.05271061882376671,1.0148186683654785,0.45405590534210205,0.026584085077047348,0.8166691660881042,0.7549557089805603,0.5802378058433533,1.0506418943405151,0.01484464481472969,0.4046444296836853,0.5188107490539551,0.009869445115327835,0.6975619196891785,0.1407056748867035,0.16896097362041473,0.5079161524772644,-0.2693331241607666,0.6109378337860107,0.49039721488952637
630,0.809392511844635,0.05278646945953369,1.014811635017395,0.44860339164733887,0.026762619614601135,0.8129266500473022,0.7554748058319092,0.5752237439155579,1.0506372451782227,0.014770994894206524,0.3990729749202728,0.5199204683303833,0.009566946886479855,0.6902936697006226,0.14071843028068542,0.16897448897361755,0.5079870820045471,-0.26924917101860046,0.6072120666503906,0.4902374744415283
631,0.8094587326049805,0.052858706563711166,1.0148065090179443,0.43015193939208984,0.026661572977900505,0.811165988445282,0.7556990385055542,0.5808355808258057,1.050631046295166,0.014758019708096981,0.4027631878852844,0.5203434228897095,0.00951814278960228,0.6906255483627319,0.14072902500629425,0.16898386180400848,0.5080547332763672,-0.269167959690094,0.604148805141449,0.4902585446834564
632,0.8095220327377319,0.052929650992155075,1.0148015022277832,0.45675331354141235,0.026568157598376274,0.8117560744285583,0.7551543712615967,0.572368860244751,1.0506248474121094,0.014615027233958244,0.404153048992157,0.5192671418190002,0.00921359658241272,0.7002026438713074,0.14073936641216278,0.16899333894252777,0.5081222057342529,-0.26908743381500244,0.6066064834594727,0.490297794342041
633,0.809583842754364,0.05299904942512512,1.0147963762283325,0.44636425375938416,0.026314828544855118,0.8126170635223389,0.7552897334098816,0.5720962285995483,1.0506186485290527,0.014398973435163498,0.4025301933288574,0.5195037126541138,0.009013422764837742,0.696945309638977,0.14074960350990295,0.16900289058685303,0.5081875920295715,-0.2690091133117676,0.6034495830535889,0.4903007447719574
634,0.80964595079422,0.05306924507021904,1.0147931575775146,0.4504593312740326,0.026554830372333527,0.8114656209945679,0.7556513547897339,0.5691538453102112,1.0506114959716797,0.014736461453139782,0.4034234285354614,0.52022784948349,0.00973474234342575,0.6970949172973633,0.14075952768325806,0.1690114289522171,0.5082499980926514,-0.26893264055252075,0.6058876514434814,0.49028000235557556
635,0.8097124099731445,0.05313896760344505,1.0147894620895386,0.43616151809692383,0.026680778712034225,0.8160282969474792,0.7556824684143066,0.5797684192657471,1.0506047010421753,0.01476411521434784,0.40368184447288513,0.5203132629394531,0.009539208374917507,0.6972320079803467,0.14076995849609375,0.16902177035808563,0.5083103775978088,-0.2688567340373993,0.6084544658660889,0.490253210067749
636,0.809783935546875,0.05321120843291283,1.0147863626480103,0.4537094235420227,0.026522252708673477,0.8148492574691772,0.7553315162658691,0.5807365775108337,1.0505977869033813,0.01452607661485672,0.4036211669445038,0.519615888595581,0.00915444828569889,0.6987794637680054,0.14078111946582794,0.169033020734787,0.5083677768707275,-0.2687832713127136,0.60923171043396,0.4902648329734802
637,0.8098548054695129,0.05328149348497391,1.0147836208343506,0.434632271528244,0.0267680324614048,0.8146286010742188,0.7555167078971863,0.5777995586395264,1.0505907535552979,0.01485926192253828,0.40371811389923096,0.5199626088142395,0.009635744616389275,0.6881090998649597,0.14079222083091736,0.16904450953006744,0.5084235668182373,-0.26871174573898315,0.606820285320282,0.49030229449272156
638,0.8099233508110046,0.05335305631160736,1.0147818326950073,0.42794451117515564,0.026438040658831596,0.8112133741378784,0.7556371092796326,0.5710038542747498,1.0505836009979248,0.014556861482560635,0.40373146533966064,0.5202111601829529,0.00932034756988287,0.6920275688171387,0.1408037543296814,0.1690554916858673,0.5084794759750366,-0.2686411142349243,0.6053165197372437,0.49027925729751587
639,0.8099947571754456,0.05342421680688858,1.014779806137085,0.46726641058921814,0.026521850377321243,0.8126134872436523,0.7554033994674683,0.5719240307807922,1.05057692527771,0.014652125537395477,0.40348583459854126,0.5197593569755554,0.0094719547778368,0.7045215964317322,0.14081546664237976,0.16906745731830597,0.5085336565971375,-0.2685723602771759,0.6056582927703857,0.4902781844139099
640,0.8100660443305969,0.05349379777908325,1.0147769451141357,0.4636373519897461,0.026279224082827568,0.8156001567840576,0.7547334432601929,0.5783218145370483,1.050571322441101,0.014408780261874199,0.4018325209617615,0.5183378458023071,0.00927876029163599,0.697833240032196,0.1408277004957199,0.16907943785190582,0.5085877180099487,-0.2685045599937439,0.6086780428886414,0.4904143810272217
641,0.8101348280906677,0.05356151983141899,1.0147738456726074,0.44443854689598083,0.02684519998729229,0.8136510252952576,0.7559311389923096,0.5705820322036743,1.0505659580230713,0.014876870438456535,0.40201103687286377,0.520871639251709,0.009680012241005898,0.6956679821014404,0.14083966612815857,0.1690913438796997,0.5086399912834167,-0.26843899488449097,0.60984206199646,0.49017685651779175
642,0.8102039694786072,0.05363040417432785,1.0147714614868164,0.45317506790161133,0.026511242613196373,0.8171792030334473,0.7555167078971863,0.577980637550354,1.0505595207214355,0.014455537311732769,0.40461811423301697,0.5199083089828491,0.009018151089549065,0.6995174288749695,0.14085105061531067,0.1691039502620697,0.5086918473243713,-0.26837390661239624,0.6112472414970398,0.4903179109096527
643,0.8102653622627258,0.05369453877210617,1.0147700309753418,0.45012640953063965,0.02646861970424652,0.8096021413803101,0.7554296255111694,0.5700989961624146,1.0505527257919312,0.014490645378828049,0.40397533774375916,0.5197929739952087,0.00913285743445158,0.7000712156295776,0.1408616155385971,0.16911444067955017,0.5087419152259827,-0.2683109939098358,0.6029549241065979,0.49025958776474
644,0.810322642326355,0.053755983710289,1.0147686004638672,0.44293317198753357,0.026622114703059196,0.8140578269958496,0.7555651664733887,0.5716243982315063,1.050546646118164,0.014651412144303322,0.40200287103652954,0.5200779438018799,0.009378689341247082,0.6946672797203064,0.1408717781305313,0.16912348568439484,0.5087907314300537,-0.26824918389320374,0.6098352670669556,0.490252822637558
645,0.8103815913200378,0.05381881818175316,1.0147674083709717,0.4500724673271179,0.026389991864562035,0.8129370212554932,0.7554370760917664,0.5742814540863037,1.0505400896072388,0.014586350880563259,0.40135514736175537,0.5197485685348511,0.009409504011273384,0.7004296183586121,0.1408817172050476,0.16913336515426636,0.5088379383087158,-0.2681894302368164,0.606634795665741,0.49036282300949097
646,0.8104348182678223,0.05387836694717407,1.0147662162780762,0.46108731627464294,0.026653695851564407,0.8138663172721863,0.7558709979057312,0.5784091949462891,1.0505335330963135,0.014684483408927917,0.40420740842819214,0.520679235458374,0.009454073384404182,0.7007626891136169,0.14089056849479675,0.16914166510105133,0.5088840126991272,-0.2681313753128052,0.6080573797225952,0.4902470111846924
647,0.8104873299598694,0.05393543839454651,1.0147647857666016,0.4261797368526459,0.02685856632888317,0.8126847147941589,0.7554826736450195,0.5826515555381775,1.050527572631836,0.014675509184598923,0.4034765660762787,0.5199481844902039,0.009284423664212227,0.6864039897918701,0.14089956879615784,0.1691502034664154,0.5089308023452759,-0.268074095249176,0.6050143241882324,0.49020230770111084
648,0.8105406165122986,0.053993403911590576,1.014763593673706,0.4576135277748108,0.026732277125120163,0.8154995441436768,0.7550551295280457,0.5874051451683044,1.0505216121673584,0.014680224470794201,0.39997243881225586,0.5190213918685913,0.00948561355471611,0.6998250484466553,0.14090853929519653,0.1691591888666153,0.5089765787124634,-0.26801827549934387,0.6070348620414734,0.49032062292099
649,0.8105942606925964,0.054049279540777206,1.0147621631622314,0.4496355950832367,0.02655051276087761,0.817025899887085,0.7552692294120789,0.5820342898368835,1.050516128540039,0.014718740247189999,0.40349826216697693,0.519443154335022,0.009663879871368408,0.701183021068573,0.14091776311397552,0.1691684126853943,0.5090213418006897,-0.2679634094238281,0.6087483763694763,0.4903451204299927
650,0.8106483817100525,0.0541062206029892,1.0147607326507568,0.4361768364906311,0.02679777890443802,0.8126583099365234,0.7552140951156616,0.5825862884521484,1.0505106449127197,0.014813246205449104,0.4017335772514343,0.5194007754325867,0.009762653149664402,0.689507246017456,0.1409267783164978,0.16917802393436432,0.5090652108192444,-0.2679098844528198,0.6082659959793091,0.49024325609207153
651,0.8107012510299683,0.054161086678504944,1.0147594213485718,0.43751153349876404,0.026661183685064316,0.8121756911277771,0.7553695440292358,0.5764285326004028,1.0505051612854004,0.014686120674014091,0.4032607078552246,0.5197052955627441,0.009481088258326054,0.6886699199676514,0.14093557000160217,0.16918714344501495,0.5091077089309692,-0.26785746216773987,0.6057196855545044,0.49025315046310425
652,0.8107537031173706,0.05421479791402817,1.0147570371627808,0.44025135040283203,0.02665945142507553,0.8129087686538696,0.7561401724815369,0.5709985494613647,1.0505001544952393,0.01475502084940672,0.4037187099456787,0.5212776064872742,0.00953765120357275,0.6973032355308533,0.14094404876232147,0.16919735074043274,0.5091493129730225,-0.2678062319755554,0.6074838042259216,0.4901733100414276
653,0.8108010292053223,0.05426403135061264,1.014754295349121,0.451748788356781,0.026330702006816864,0.8131260275840759,0.7550029754638672,0.5740605592727661,1.0504955053329468,0.014503447338938713,0.40169042348861694,0.5188902616500854,0.009365735575556755,0.7006849646568298,0.14095206558704376,0.16920651495456696,0.5091890096664429,-0.2677569091320038,0.6091428995132446,0.4903745651245117
654,0.8108450770378113,0.05431021377444267,1.0147515535354614,0.4659441113471985,0.02663148008286953,0.8115076422691345,0.7558588981628418,0.574094831943512,1.0504915714263916,0.014596275053918362,0.4037818908691406,0.5206699371337891,0.009212292730808258,0.6990641951560974,0.14095978438854218,0.16921450197696686,0.5092286467552185,-0.267708420753479,0.6057033538818359,0.49020838737487793
655,0.8108888864517212,0.05435515567660332,1.014748454093933,0.42465728521347046,0.026448845863342285,0.8132051229476929,0.7555712461471558,0.576769232749939,1.050487756729126,0.01463111862540245,0.40340685844421387,0.5200150012969971,0.009403308853507042,0.6856961250305176,0.14096730947494507,0.16922277212142944,0.5092682242393494,-0.2676604390144348,0.6064979434013367,0.49034541845321655
656,0.8109334111213684,0.05439920723438263,1.0147449970245361,0.4596257209777832,0.02675539255142212,0.8166136741638184,0.7552382349967957,0.5742019414901733,1.050484538078308,0.014785806648433208,0.4033831059932709,0.5194454193115234,0.00950015801936388,0.6959918737411499,0.14097517728805542,0.16923142969608307,0.509306013584137,-0.26761412620544434,0.6098755598068237,0.49027615785598755
657,0.8109762072563171,0.054442621767520905,1.0147418975830078,0.4583300054073334,0.02655152976512909,0.8131347894668579,0.7556111216545105,0.5712641477584839,1.0504810810089111,0.014743255451321602,0.4040238559246063,0.5201686024665833,0.009430687874555588,0.7000057101249695,0.14098265767097473,0.16923977434635162,0.5093429684638977,-0.2675687074661255,0.6085888147354126,0.490312397480011
658,0.8110212683677673,0.054487571120262146,1.0147390365600586,0.4438786506652832,0.02677185833454132,0.8156301379203796,0.7559407949447632,0.5856168270111084,1.0504778623580933,0.014902388677001,0.398510217666626,0.5208753347396851,0.009873383678495884,0.6958993673324585,0.1409902423620224,0.16924834251403809,0.5093799829483032,-0.26752418279647827,0.6050845980644226,0.490174263715744
659,0.8110643625259399,0.05452913045883179,1.0147358179092407,0.41758784651756287,0.026212148368358612,0.8125920295715332,0.7550138235092163,0.5777230858802795,1.050475001335144,0.014598737470805645,0.4040253758430481,0.5188767313957214,0.009548569098114967,0.6842581033706665,0.1409977376461029,0.16925662755966187,0.5094160437583923,-0.2674812972545624,0.607055127620697,0.4904349446296692
660,0.8111077547073364,0.05457020923495293,1.0147323608398438,0.4454728364944458,0.026439402252435684,0.8131608366966248,0.7553197741508484,0.5766372084617615,1.050472378730774,0.014582866802811623,0.4023544490337372,0.5195608139038086,0.009542884305119514,0.696483314037323,0.1410052329301834,0.16926544904708862,0.5094513893127441,-0.26743945479393005,0.6060160398483276,0.49029749631881714
661,0.8111461400985718,0.05460973083972931,1.0147298574447632,0.4510631263256073,0.026590971276164055,0.8134564757347107,0.7552292346954346,0.5743481516838074,1.0504686832427979,0.014527576044201851,0.4021587371826172,0.5194334387779236,0.009134834632277489,0.7016509771347046,0.1410118192434311,0.1692730039358139,0.5094854831695557,-0.2673985958099365,0.6080051064491272,0.49022507667541504
662,0.811186671257019,0.05464918538928032,1.0147273540496826,0.46140629053115845,0.026891794055700302,0.8116846084594727,0.7563125491142273,0.5738723278045654,1.05046546459198,0.014821111224591732,0.4039226174354553,0.5216363668441772,0.009525487199425697,0.696293294429779,0.14101862907409668,0.16928109526634216,0.509518563747406,-0.2673583924770355,0.6077193021774292,0.4901122450828552
663,0.811229407787323,0.05469011515378952,1.0147242546081543,0.4427585005760193,0.02642405405640602,0.8126195669174194,0.7550567388534546,0.572881281375885,1.0504627227783203,0.014557790011167526,0.40017271041870117,0.5189775824546814,0.009264452382922173,0.6941008567810059,0.14102545380592346,0.16928988695144653,0.5095512866973877,-0.2673197388648987,0.6040266752243042,0.4903833270072937
664,0.8112704157829285,0.05472913384437561,1.0147217512130737,0.4441986083984375,0.0267792921513319,0.8126765489578247,0.7561469078063965,0.5713492631912231,1.050459861755371,0.014766103588044643,0.40447354316711426,0.521297812461853,0.009445463307201862,0.7031061053276062,0.14103209972381592,0.1692979782819748,0.50958251953125,-0.26728197932243347,0.6072216629981995,0.4901547431945801
665,0.8113070130348206,0.054765865206718445,1.0147199630737305,0.46469658613204956,0.026462320238351822,0.8128851652145386,0.7547513842582703,0.5769425630569458,1.0504565238952637,0.014588901773095131,0.39921659231185913,0.5184359550476074,0.00942436046898365,0.6938523054122925,0.14103807508945465,0.16930486261844635,0.5096127390861511,-0.2672450542449951,0.60890132188797,0.49034786224365234
666,0.8113413453102112,0.054800938814878464,1.0147182941436768,0.42874640226364136,0.02663365751504898,0.8157216906547546,0.7549974918365479,0.5811335444450378,1.0504531860351562,0.014621663838624954,0.40264517068862915,0.5189756155014038,0.009193290024995804,0.6915006637573242,0.14104367792606354,0.1693110167980194,0.5096428394317627,-0.2672090232372284,0.6092475652694702,0.49025899171829224
667,0.8113759160041809,0.05483591556549072,1.0147169828414917,0.45959681272506714,0.026776757091283798,0.812999963760376,0.7564989328384399,0.5672060251235962,1.0504498481750488,0.014736603945493698,0.40433669090270996,0.5219742655754089,0.009381717070937157,0.7004258036613464,0.1410491168498993,0.16931720077991486,0.5096728801727295,-0.2671735882759094,0.6102191209793091,0.490153968334198
668,0.8114107847213745,0.05486943572759628,1.0147156715393066,0.44706225395202637,0.026636488735675812,0.810693621635437,0.7558234930038452,0.568751335144043,1.0504467487335205,0.014678030274808407,0.40475964546203613,0.5205965042114258,0.009391569532454014,0.7000893354415894,0.14105463027954102,0.1693234145641327,0.5097015500068665,-0.26713982224464417,0.6066077351570129,0.49025270342826843
669,0.8114466071128845,0.05490352213382721,1.0147143602371216,0.4317778944969177,0.026845421642065048,0.8137852549552917,0.7558236122131348,0.5814138650894165,1.0504438877105713,0.014928496442735195,0.4031745195388794,0.5206508040428162,0.00974239595234394,0.6923646926879883,0.14106018841266632,0.16932952404022217,0.5097286701202393,-0.26710742712020874,0.6061339378356934,0.4901925325393677
670,0.8114819526672363,0.05493580922484398,1.014712929725647,0.4588094651699066,0.026590479537844658,0.8160794973373413,0.755337119102478,0.5769239068031311,1.0504415035247803,0.014643928967416286,0.40297731757164,0.5196418166160583,0.00937692355364561,0.6994770765304565,0.141065776348114,0.1693352460861206,0.5097543001174927,-0.2670760154724121,0.6066857576370239,0.49024295806884766
671,0.8115149736404419,0.054966818541288376,1.0147117376327515,0.43970930576324463,0.02664123848080635,0.8094529509544373,0.7558035850524902,0.5721035003662109,1.0504390001296997,0.014668638817965984,0.4023892283439636,0.5205696821212769,0.009548350237309933,0.6922769546508789,0.14107102155685425,0.16934020817279816,0.5097792148590088,-0.26704561710357666,0.6020213961601257,0.4901975989341736
672,0.8115448951721191,0.05499529466032982,1.0147103071212769,0.45273423194885254,0.02679065614938736,0.8157118558883667,0.755633533000946,0.5749820470809937,1.0504368543624878,0.014952610246837139,0.40321528911590576,0.5202232003211975,0.009791886433959007,0.69781494140625,0.141075998544693,0.16934432089328766,0.5098024606704712,-0.26701661944389343,0.6122406721115112,0.4902687966823578
673,0.8115707635879517,0.055020444095134735,1.01470947265625,0.4356726408004761,0.026480484753847122,0.8138934969902039,0.755597710609436,0.5739704370498657,1.050434947013855,0.01448032632470131,0.4034256339073181,0.5200945734977722,0.009276816621422768,0.6908646821975708,0.14108045399188995,0.16934709250926971,0.509824812412262,-0.2669886350631714,0.6093864440917969,0.4902682900428772
674,0.8115943670272827,0.055045127868652344,1.0147088766098022,0.4281117618083954,0.026687441393733025,0.8127252459526062,0.7554535269737244,0.5693358182907104,1.0504326820373535,0.01483056228607893,0.40224358439445496,0.5198770761489868,0.009735646657645702,0.6895002126693726,0.14108459651470184,0.16934941709041595,0.509846568107605,-0.26696136593818665,0.6099503636360168,0.49025827646255493
675,0.8116146326065063,0.05506705492734909,1.0147082805633545,0.42052561044692993,0.026624538004398346,0.8171283602714539,0.7548836469650269,0.5790396928787231,1.0504305362701416,0.014812796376645565,0.40133926272392273,0.5186448097229004,0.00994723942130804,0.6704403162002563,0.14108823239803314,0.16935080289840698,0.5098680853843689,-0.266934871673584,0.6112997531890869,0.49036917090415955
676,0.8116346001625061,0.05508843809366226,1.0147080421447754,0.4531087577342987,0.026593564078211784,0.811760425567627,0.7557932138442993,0.5689619779586792,1.0504283905029297,0.014724699780344963,0.4044053256511688,0.5205368995666504,0.009416692890226841,0.7010987997055054,0.14109182357788086,0.1693522334098816,0.5098884701728821,-0.2669094204902649,0.6070970892906189,0.49027082324028015
677,0.8116536140441895,0.05510929971933365,1.0147078037261963,0.4525979161262512,0.026844052597880363,0.8099563121795654,0.7565455436706543,0.5632508397102356,1.0504264831542969,0.014781839214265347,0.4046790599822998,0.5220948457717896,0.009188361465930939,0.6989870071411133,0.1410953551530838,0.16935335099697113,0.5099081993103027,-0.266884982585907,0.6055373549461365,0.4901394248008728
678,0.8116718530654907,0.055129274725914,1.0147078037261963,0.4231047034263611,0.02677687257528305,0.8116105794906616,0.7562650442123413,0.573447048664093,1.0504244565963745,0.014731129631400108,0.4040479063987732,0.5214941501617432,0.009412853978574276,0.6837813258171082,0.14109870791435242,0.16935446858406067,0.509926974773407,-0.26686179637908936,0.6058984994888306,0.4901522994041443
679,0.8116891980171204,0.05514950305223465,1.0147079229354858,0.4549170732498169,0.02684553526341915,0.8125988841056824,0.7558410167694092,0.5696941018104553,1.0504223108291626,0.014688845723867416,0.40343913435935974,0.5206637382507324,0.009186815470457077,0.6952077746391296,0.14110194146633148,0.16935549676418304,0.5099452137947083,-0.26683908700942993,0.6092883944511414,0.4901772141456604
680,0.8117076754570007,0.05516957864165306,1.0147075653076172,0.42437654733657837,0.02657262049615383,0.8170660734176636,0.7556885480880737,0.5826901197433472,1.0504205226898193,0.015047873370349407,0.40275198221206665,0.5203359127044678,0.01017695665359497,0.6834248304367065,0.14110521972179413,0.169357031583786,0.5099629163742065,-0.2668174207210541,0.6110055446624756,0.4903295934200287
681,0.8117272853851318,0.05518985912203789,1.014707088470459,0.447151243686676,0.026655085384845734,0.8141788840293884,0.7556720972061157,0.5764553546905518,1.050418734550476,0.014685718342661858,0.4034857451915741,0.5202702283859253,0.00943001639097929,0.7000595331192017,0.1411084532737732,0.16935928165912628,0.5099798440933228,-0.26679641008377075,0.6078355312347412,0.49026429653167725
